clean_date,hour,pm 2.5 (Plume AQI),pm 10 (Plume AQI)
2020-06-20,14,9.8,18.9
2020-06-20,15,8.2,18.2
2020-06-20,16,7.4,16.0
2020-06-20,17,7.5,16.3
2020-06-20,18,7.5,16.6
2020-06-20,19,7.2,15.2
2020-06-20,20,9.0,18.4
2020-06-20,21,8.4,16.2
2020-06-20,22,9.4,17.7
2020-06-20,23,9.0,15.5
2020-06-21,0,7.6,15.1
2020-06-21,1,8.0,15.5
2020-06-21,2,8.6,16.8
2020-06-21,3,11.1,21.4
2020-06-21,4,10.8,20.2
2020-06-21,5,9.2,17.6
2020-06-21,6,8.0,16.8
2020-06-21,7,8.3,17.7
2020-06-21,8,10.1,19.6
2020-06-21,9,7.8,17.2
2020-06-21,10,8.1,18.0
2020-06-21,11,14.4,31.5
2020-06-21,12,9.4,19.4
2020-06-21,13,11.4,24.8
2020-06-21,14,8.2,18.8
2020-06-21,15,7.2,15.3
2020-06-21,16,7.4,15.1
2020-06-21,17,7.8,15.4
2020-06-21,18,8.8,17.4
2020-06-21,19,8.5,14.6
2020-06-21,20,8.5,15.8
2020-06-21,21,7.6,15.4
2020-06-21,22,7.2,14.9
2020-06-21,23,6.2,12.9
2020-06-22,0,6.2,13.2
2020-06-22,1,5.3,11.8
2020-06-22,2,5.2,11.9
2020-06-22,3,5.9,13.0
2020-06-22,4,5.6,12.5
2020-06-22,5,7.2,14.5
2020-06-22,6,17.6,40.8
2020-06-22,7,15.8,27.3
2020-06-22,8,26.5,18.4
2020-06-22,9,16.6,25.0
2020-06-22,10,25.8,15.6
2020-06-22,11,27.2,18.9
2020-06-22,12,29.9,24.4
2020-06-22,13,27.4,17.6
2020-06-22,14,17.4,15.0
2020-06-22,15,21.0,17.6
2020-06-22,16,26.0,65.7
2020-06-22,17,19.0,41.4
2020-06-22,18,11.2,15.9
2020-06-22,19,9.3,14.8
2020-06-22,20,9.3,15.4
2020-06-22,21,9.1,14.9
2020-06-22,22,8.9,14.9
2020-06-22,23,8.4,14.3
2020-06-23,0,8.4,13.4
2020-06-23,1,9.7,14.8
2020-06-23,2,10.3,16.0
2020-06-23,3,9.7,13.6
2020-06-23,4,9.2,15.0
2020-06-23,5,8.3,15.2
2020-06-23,6,9.3,17.9
2020-06-23,7,14.9,25.8
2020-06-23,8,13.9,31.4
2020-06-23,9,20.2,28.6
2020-06-23,10,42.7,23.8
2020-06-23,11,38.2,21.4
2020-06-23,12,25.8,16.1
2020-06-23,13,38.5,21.6
2020-06-23,14,28.1,18.6
2020-06-23,15,35.1,20.5
2020-06-23,16,35.5,20.6
2020-06-23,17,18.0,13.4
2020-06-23,18,11.5,18.0
2020-06-23,19,9.6,16.0
2020-06-23,20,8.2,14.6
2020-06-23,21,7.8,14.6
2020-06-23,22,7.2,14.4
2020-06-23,23,6.6,13.7
2020-06-24,0,6.2,13.5
2020-06-24,1,5.6,11.7
2020-06-24,2,5.7,12.0
2020-06-24,3,5.4,11.4
2020-06-24,4,6.3,13.5
2020-06-24,5,10.6,20.3
2020-06-24,6,12.6,28.2
2020-06-24,7,12.7,20.2
2020-06-24,8,28.1,23.1
2020-06-24,9,35.1,22.0
2020-06-24,10,37.1,23.0
2020-06-24,11,32.1,18.0
2020-06-24,12,41.5,25.0
2020-06-24,13,37.3,21.6
2020-06-24,14,16.6,21.4
2020-06-24,15,14.4,16.2
2020-06-24,16,9.4,14.6
2020-06-24,17,9.3,16.9
2020-06-24,18,8.2,13.5
2020-06-24,19,8.1,14.1
2020-06-24,20,8.0,13.0
2020-06-24,21,9.6,13.2
2020-06-25,8,33.1,17.8
2020-06-25,9,36.9,21.0
2020-06-25,10,33.6,19.1
2020-06-25,11,31.2,17.7
2020-06-25,12,32.1,20.4
2020-06-25,13,38.6,25.7
2020-06-25,14,54.9,29.0
2020-06-25,15,27.7,22.7
2020-06-25,16,6.2,17.5
2020-06-25,17,11.2,22.4
2020-06-25,18,15.4,30.2
2020-06-25,19,20.2,40.2
2020-06-25,20,16.4,27.7
2020-06-25,21,14.2,20.3
2020-06-25,22,13.0,18.6
2020-06-25,23,12.0,16.6
2020-06-26,0,10.9,14.4
2020-06-26,1,11.0,14.2
2020-06-26,2,11.0,14.2
2020-06-26,3,10.8,12.9
2020-06-26,4,9.6,13.2
2020-06-26,5,16.5,21.3
2020-06-26,6,11.2,23.3
2020-06-26,7,9.5,15.4
2020-06-26,8,33.6,18.6
2020-06-26,9,42.0,24.1
2020-06-26,10,34.6,21.2
2020-06-26,11,35.8,19.7
2020-06-26,12,31.2,17.9
2020-06-26,13,37.6,20.4
2020-06-26,14,32.9,19.3
2020-06-26,15,28.3,20.5
2020-06-26,16,13.9,13.5
2020-06-26,17,11.1,12.4
2020-06-26,18,10.3,14.5
2020-06-26,19,9.6,13.1
2020-06-26,20,10.0,13.0
2020-06-26,21,10.6,14.6
2020-06-26,22,10.4,12.8
2020-06-26,23,10.6,12.0
2020-06-27,0,10.2,12.8
2020-06-27,1,8.5,12.3
2020-06-27,2,8.0,12.3
2020-06-27,3,7.6,11.6
2020-06-27,4,7.0,12.1
2020-06-27,5,6.4,12.4
2020-06-27,6,5.5,11.3
2020-06-27,7,4.6,10.0
2020-06-27,8,4.7,10.8
2020-06-27,9,5.4,12.4
2020-06-27,10,23.3,26.8
2020-06-27,11,3.4,9.3
2020-06-27,12,16.7,20.7
2020-06-27,13,6.8,14.3
2020-06-27,14,6.2,14.4
2020-06-27,15,7.9,18.0
2020-06-27,16,6.3,15.2
2020-06-27,17,6.0,13.0
2020-06-27,18,9.1,15.4
2020-06-27,19,13.2,17.8
2020-06-27,20,9.1,16.7
2020-06-27,21,9.6,18.3
2020-06-27,22,7.6,14.7
2020-06-27,23,5.6,12.1
2020-06-28,0,5.8,12.3
2020-06-28,1,5.1,11.5
2020-06-28,2,5.0,11.1
2020-06-28,3,4.6,11.0
2020-06-28,4,4.7,11.4
2020-06-28,5,3.9,9.3
2020-06-28,6,4.2,10.3
2020-06-28,7,3.9,8.8
2020-06-28,8,3.7,8.9
2020-06-28,9,4.5,11.1
2020-06-28,10,3.8,9.4
2020-06-28,11,4.4,9.2
2020-06-28,12,3.8,8.9
2020-06-28,13,3.2,7.8
2020-06-28,14,7.6,12.1
2020-06-28,15,7.4,12.8
2020-06-28,16,4.6,9.7
2020-06-28,17,4.5,9.9
2020-06-28,18,5.4,11.2
2020-06-28,19,6.5,12.8
2020-06-28,20,7.4,15.5
2020-06-28,21,7.1,14.6
2020-06-28,22,6.1,12.0
2020-06-28,23,5.4,10.9
2020-06-29,0,5.3,11.1
2020-06-29,1,5.0,10.7
2020-06-29,2,5.0,10.3
2020-06-29,3,5.4,11.4
2020-06-29,4,5.4,11.2
2020-06-29,5,4.8,10.9
2020-06-29,6,15.2,27.6
2020-06-29,7,22.7,15.0
2020-06-29,8,24.0,14.7
2020-06-29,9,17.4,11.8
2020-06-29,10,39.6,20.9
2020-06-29,11,38.1,20.4
2020-06-29,12,45.6,24.2
2020-06-29,13,39.0,21.4
2020-06-29,14,35.9,20.0
2020-06-29,15,38.9,21.0
2020-06-29,16,17.9,32.6
2020-06-29,17,12.1,28.4
2020-06-29,18,14.8,28.9
2020-06-29,19,8.9,12.7
2020-06-29,20,7.8,12.8
2020-06-29,21,8.0,13.2
2020-06-29,22,8.3,14.1
2020-06-29,23,7.4,12.7
2020-06-30,0,6.8,12.2
2020-06-30,1,6.5,12.7
2020-06-30,2,6.0,12.0
2020-06-30,3,6.4,11.8
2020-06-30,4,6.5,11.9
2020-06-30,5,7.2,13.2
2020-06-30,6,13.2,18.2
2020-06-30,21,19.1,14.4
2020-06-30,22,21.8,13.8
2020-06-30,23,20.2,13.1
2020-07-01,0,17.9,12.0
2020-07-01,1,16.7,11.8
2020-07-01,2,15.5,10.9
2020-07-01,3,14.5,10.5
2020-07-01,4,14.6,12.0
2020-07-01,5,17.4,17.6
2020-07-01,6,21.2,20.3
2020-07-01,7,16.4,16.4
2020-07-01,8,17.6,17.2
2020-07-01,9,23.4,18.7
2020-07-01,10,14.8,20.6
2020-07-01,11,10.3,20.5
2020-07-01,12,7.2,14.1
2020-07-01,13,5.7,12.3
2020-07-01,14,20.7,22.1
2020-07-01,15,26.4,24.8
2020-07-01,16,28.5,21.5
2020-07-01,17,18.9,17.4
2020-07-01,18,16.5,11.8
2020-07-01,19,21.3,14.1
2020-07-01,20,20.3,27.3
2020-07-01,21,17.4,22.5
2020-07-01,22,15.2,16.0
2020-07-01,23,12.0,14.6
2020-07-02,0,10.6,15.3
2020-07-02,1,9.6,14.6
2020-07-02,2,11.4,21.2
2020-07-02,3,11.4,19.0
2020-07-02,4,10.9,18.0
2020-07-02,5,12.0,17.1
2020-07-02,6,14.2,21.3
2020-07-02,7,12.8,19.4
2020-07-02,8,15.8,14.7
2020-07-02,9,18.0,16.4
2020-07-02,10,20.8,18.2
2020-07-02,11,48.0,31.1
2020-07-02,12,38.7,25.1
2020-07-02,13,32.8,18.2
2020-07-02,14,18.4,15.8
2020-07-02,15,17.9,21.0
2020-07-02,16,13.1,14.8
2020-07-02,17,14.5,17.7
2020-07-02,18,11.0,13.6
2020-07-02,19,12.4,14.6
2020-07-02,20,11.0,15.5
2020-07-02,21,9.1,17.4
2020-07-02,22,9.1,21.0
2020-07-02,23,10.0,20.1
2020-07-03,0,9.9,20.4
2020-07-03,1,7.9,17.5
2020-07-03,2,6.8,14.9
2020-07-03,3,7.4,17.0
2020-07-03,4,7.8,16.4
2020-07-03,5,9.3,20.5
2020-07-03,6,10.7,24.2
2020-07-03,7,11.2,21.6
2020-07-03,8,11.7,18.0
2020-07-03,9,11.0,15.5
2020-07-03,10,12.1,15.3
2020-07-03,11,26.9,20.4
2020-07-03,12,21.1,14.3
2020-07-03,13,24.8,14.1
2020-07-03,14,30.1,17.0
2020-07-03,15,21.4,16.6
2020-07-03,16,19.1,20.8
2020-07-03,17,14.1,19.9
2020-07-03,18,58.1,57.8
2020-07-03,19,96.7,98.6
2020-07-03,20,15.8,22.8
2020-07-03,21,11.6,16.2
2020-07-03,22,8.8,18.5
2020-07-03,23,6.6,14.4
2020-07-04,0,5.4,12.4
2020-07-04,1,5.6,11.8
2020-07-04,2,5.0,11.2
2020-07-04,3,4.5,10.6
2020-07-04,4,6.5,13.8
2020-07-04,5,9.9,21.3
2020-07-04,6,11.2,22.5
2020-07-04,7,10.2,14.4
2020-07-04,8,11.2,13.4
2020-07-04,9,9.4,13.4
2020-07-04,10,9.7,13.6
2020-07-04,11,9.2,14.2
2020-07-04,12,7.3,12.8
2020-07-04,13,8.6,16.6
2020-07-04,14,11.0,18.7
2020-07-04,15,8.5,17.3
2020-07-04,16,6.6,13.8
2020-07-04,17,11.2,19.9
2020-07-04,18,17.4,21.3
2020-07-04,19,19.8,19.8
2020-07-04,20,20.7,22.6
2020-07-04,21,11.9,15.1
2020-07-04,22,10.1,14.2
2020-07-04,23,8.6,15.1
2020-07-05,0,7.8,14.4
2020-07-05,1,7.1,15.4
2020-07-05,2,8.6,19.6
2020-07-05,3,7.8,17.0
2020-07-05,4,6.8,14.9
2020-07-05,5,7.4,16.7
2020-07-05,6,8.8,18.2
2020-07-05,7,9.5,15.6
2020-07-05,8,11.8,19.6
2020-07-05,9,16.5,12.2
2020-07-05,10,8.5,14.8
2020-07-05,11,8.9,15.4
2020-07-05,12,8.8,14.6
2020-07-05,13,4.6,11.4
2020-07-05,14,21.4,33.7
2020-07-05,15,13.2,17.4
2020-07-05,16,9.6,15.9
2020-07-05,17,11.5,14.1
2020-07-05,18,13.9,14.4
2020-07-05,19,12.2,15.1
2020-07-05,20,11.3,12.3
2020-07-05,21,10.7,12.3
2020-07-05,22,9.6,12.2
2020-07-05,23,9.3,13.0
2020-07-06,0,8.7,13.1
2020-07-06,1,7.6,11.9
2020-07-06,2,7.5,11.9
2020-07-06,3,7.4,12.0
2020-07-06,4,7.6,13.3
2020-07-06,5,8.0,12.7
2020-07-06,6,8.0,13.6
2020-07-06,7,9.9,12.6
2020-07-06,8,10.0,13.9
2020-07-06,9,9.0,14.2
2020-07-06,10,9.8,13.4
2020-07-06,11,9.4,15.8
2020-07-06,12,10.2,13.7
2020-07-06,13,9.8,15.1
2020-07-06,14,9.0,11.2
2020-07-06,15,9.9,12.6
2020-07-06,16,9.4,10.5
2020-07-06,17,10.9,10.9
2020-07-06,18,9.9,12.6
2020-07-06,19,10.8,12.8
2020-07-06,20,9.7,13.3
2020-07-06,21,9.4,13.8
2020-07-06,22,8.4,13.3
2020-07-06,23,8.2,12.6
2020-07-07,0,8.1,13.5
2020-07-07,1,7.8,11.9
2020-07-07,2,7.8,13.4
2020-07-07,3,7.2,12.9
2020-07-07,4,6.8,13.0
2020-07-07,5,7.8,13.4
2020-07-07,6,8.0,12.4
2020-07-07,7,11.9,18.0
2020-07-07,8,4.9,11.1
2020-07-07,9,81.4,72.4
2020-07-07,10,105.9,96.8
2020-07-07,11,106.2,92.8
2020-07-07,12,103.8,76.4
2020-07-07,13,97.7,69.3
2020-07-07,14,105.0,73.3
2020-07-07,15,104.0,78.4
2020-07-07,16,101.2,72.8
2020-07-07,17,95.0,70.8
2020-07-07,18,92.4,88.5
2020-07-07,19,104.4,96.3
2020-07-07,20,102.4,99.2
2020-07-07,21,99.1,128.1
2020-07-07,22,98.3,102.2
2020-07-07,23,103.6,104.6
2020-07-08,0,93.4,119.0
2020-07-08,1,108.2,96.2
2020-07-08,2,101.6,67.0
2020-07-08,3,95.2,81.4
2020-07-08,4,86.2,127.2
2020-07-08,5,105.4,101.9
2020-07-08,6,100.6,86.0
2020-07-08,7,94.9,95.1
2020-07-08,8,84.7,57.6
2020-07-08,9,64.4,33.8
2020-07-08,10,71.2,36.4
2020-07-08,11,77.9,40.0
2020-07-08,12,75.0,38.4
2020-07-08,13,80.1,41.1
2020-07-08,14,72.4,37.5
2020-07-08,15,59.0,30.8
2020-07-08,16,65.9,35.0
2020-07-08,17,60.2,31.1
2020-07-08,18,65.0,33.9
2020-07-08,19,47.1,24.8
2020-07-08,20,48.0,25.3
2020-07-08,21,42.4,22.1
2020-07-08,22,44.9,23.5
2020-07-08,23,46.4,24.2
2020-07-09,0,41.5,21.8
2020-07-09,1,44.6,23.2
2020-07-09,2,52.8,27.3
2020-07-09,3,53.3,27.6
2020-07-09,4,61.9,31.9
2020-07-09,7,37.1,20.5
2020-07-09,8,42.7,22.4
2020-07-09,9,54.0,27.9
2020-07-09,10,58.8,30.2
2020-07-09,11,57.8,30.0
2020-07-09,12,68.6,35.4
2020-07-09,13,58.0,30.1
2020-07-09,14,60.1,30.7
2020-07-09,15,61.1,33.1
2020-07-09,16,4.0,9.7
2020-07-09,17,2.4,6.2
2020-07-09,18,2.6,6.0
2020-07-09,19,2.7,6.2
2020-07-09,20,2.9,7.1
2020-07-09,21,2.6,6.0
2020-07-09,22,2.5,6.5
2020-07-09,23,2.6,6.5
2020-07-10,0,2.8,7.2
2020-07-10,1,2.7,6.8
2020-07-10,2,3.2,7.6
2020-07-10,3,3.6,8.1
2020-07-10,4,3.7,9.1
2020-07-10,5,3.2,8.1
2020-07-10,6,3.0,7.7
2020-07-10,7,2.6,6.4
2020-07-10,8,4.2,10.1
2020-07-10,9,6.2,12.4
2020-07-10,10,45.3,23.4
2020-07-10,11,48.7,25.1
2020-07-10,12,45.9,24.2
2020-07-10,13,36.6,19.3
2020-07-10,14,35.2,18.8
2020-07-10,15,47.8,24.8
2020-07-10,16,48.0,25.1
2020-07-10,17,59.0,30.7
2020-07-10,18,48.8,25.6
2020-07-10,19,42.1,21.9
2020-07-10,20,38.1,20.2
2020-07-10,21,35.2,18.6
2020-07-10,22,35.2,18.6
2020-07-10,23,41.5,21.8
2020-07-11,0,52.8,27.4
2020-07-11,1,54.0,28.1
2020-07-11,2,34.2,18.1
2020-07-11,3,37.1,19.4
2020-07-11,4,46.5,24.4
2020-07-11,5,45.6,23.8
2020-07-11,6,39.0,20.4
2020-07-11,7,41.0,21.4
2020-07-11,8,46.4,24.0
2020-07-11,9,46.0,24.1
2020-07-11,10,54.8,28.4
2020-07-11,11,49.6,25.8
2020-07-11,12,37.5,19.8
2020-07-11,13,36.5,19.3
2020-07-11,14,25.8,16.8
2020-07-11,15,5.0,10.3
2020-07-11,16,2.2,5.4
2020-07-11,17,7.3,14.0
2020-07-11,18,9.6,15.2
2020-07-11,19,10.5,16.6
2020-07-11,20,9.3,13.6
2020-07-11,21,17.8,19.0
2020-07-11,22,5.4,11.5
2020-07-11,23,4.8,11.2
2020-07-12,0,4.4,9.6
2020-07-12,1,3.3,7.6
2020-07-12,2,3.2,7.2
2020-07-12,3,3.5,8.5
2020-07-12,4,3.4,8.2
2020-07-12,5,3.7,7.9
2020-07-12,6,3.9,8.8
2020-07-12,7,4.0,9.0
2020-07-12,8,5.6,11.8
2020-07-12,9,12.5,16.5
2020-07-12,10,2.3,6.1
2020-07-12,11,2.5,6.7
2020-07-12,12,25.0,34.8
2020-07-12,13,9.1,9.8
2020-07-12,14,20.3,15.6
2020-07-12,15,5.8,9.9
2020-07-12,16,5.5,10.5
2020-07-12,17,9.0,13.0
2020-07-12,18,7.8,10.1
2020-07-12,19,9.3,9.5
2020-07-12,20,9.9,8.0
2020-07-12,21,10.2,8.4
2020-07-12,22,10.3,8.8
2020-07-12,23,9.4,7.6
2020-07-13,0,9.5,8.9
2020-07-13,1,10.9,8.7
2020-07-13,2,10.4,7.9
2020-07-13,3,10.2,7.4
2020-07-13,4,8.9,7.0
2020-07-13,5,9.2,6.6
2020-07-13,6,11.2,7.7
2020-07-13,7,17.6,23.2
2020-07-13,8,18.8,12.2
2020-07-13,9,25.6,13.9
2020-07-13,10,28.0,15.1
2020-07-13,11,28.9,15.3
2020-07-13,12,20.8,13.2
2020-07-13,13,23.9,13.5
2020-07-13,14,28.4,15.4
2020-07-13,15,28.3,15.2
2020-07-13,16,18.9,13.1
2020-07-13,17,8.0,14.2
2020-07-13,18,7.9,13.9
2020-07-13,19,8.7,12.4
2020-07-13,20,8.0,11.8
2020-07-13,21,7.9,11.7
2020-07-13,22,5.6,10.5
2020-07-13,23,4.4,9.3
2020-07-14,0,3.8,8.6
2020-07-14,1,3.3,8.1
2020-07-14,2,3.0,7.2
2020-07-14,3,2.9,6.7
2020-07-14,4,2.8,7.2
2020-07-14,5,2.6,6.4
2020-07-14,6,2.6,6.0
2020-07-14,7,2.6,6.4
2020-07-14,8,2.4,6.2
2020-07-14,9,3.7,8.9
2020-07-14,10,11.3,10.8
2020-07-14,11,12.3,10.9
2020-07-14,12,11.9,11.4
2020-07-14,13,8.7,10.3
2020-07-14,14,13.6,9.7
2020-07-14,15,13.8,10.4
2020-07-14,16,8.9,11.0
2020-07-14,17,11.2,10.8
2020-07-14,18,4.3,9.2
2020-07-14,19,3.0,7.0
2020-07-14,20,3.1,6.9
2020-07-14,21,3.3,7.5
2020-07-14,22,3.3,7.4
2020-07-14,23,2.9,6.8
2020-07-15,0,2.3,5.6
2020-07-15,1,2.3,5.3
2020-07-15,2,2.3,5.4
2020-07-15,3,2.2,4.6
2020-07-15,4,2.3,5.2
2020-07-15,5,2.3,5.4
2020-07-15,6,2.2,4.9
2020-07-15,7,15.0,30.4
2020-07-15,8,6.9,10.7
2020-07-15,9,6.7,11.9
2020-07-15,10,16.3,14.0
2020-07-15,11,10.3,12.3
2020-07-15,12,16.7,12.2
2020-07-15,13,16.9,11.7
2020-07-15,14,11.0,10.9
2020-07-15,15,11.0,10.3
2020-07-15,16,10.2,10.6
2020-07-15,17,3.7,8.0
2020-07-15,18,3.7,7.8
2020-07-15,19,3.5,8.0
2020-07-15,20,3.2,7.0
2020-07-15,21,3.2,7.3
2020-07-15,22,2.5,5.8
2020-07-15,23,2.2,5.2
2020-07-16,0,2.4,5.4
2020-07-16,1,3.6,7.7
2020-07-16,2,4.3,9.8
2020-07-16,3,5.0,10.9
2020-07-16,4,5.2,11.2
2020-07-16,5,5.4,11.3
2020-07-16,6,4.8,10.3
2020-07-16,7,10.0,20.0
2020-07-16,8,12.7,11.3
2020-07-16,9,21.4,12.7
2020-07-16,10,25.1,14.0
2020-07-16,11,22.0,13.4
2020-07-16,12,22.6,13.4
2020-07-16,13,28.7,15.6
2020-07-16,14,21.4,12.4
2020-07-16,15,21.4,12.4
2020-07-16,16,6.9,11.6
2020-07-16,17,4.6,9.4
2020-07-16,18,3.9,8.2
2020-07-16,19,4.0,8.6
2020-07-16,20,4.6,9.2
2020-07-16,21,4.4,9.0
2020-07-16,22,5.6,10.6
2020-07-16,23,6.6,11.5
2020-07-17,0,6.9,11.8
2020-07-17,1,5.9,11.0
2020-07-17,2,4.9,9.6
2020-07-17,3,3.8,8.3
2020-07-17,4,3.2,6.4
2020-07-17,5,2.9,6.0
2020-07-17,6,2.7,6.0
2020-07-17,7,12.0,14.4
2020-07-17,8,11.6,8.4
2020-07-17,9,13.1,10.2
2020-07-17,10,20.7,12.6
2020-07-17,11,22.7,14.5
2020-07-17,12,35.7,19.6
2020-07-17,13,29.0,16.2
2020-07-17,14,19.9,12.1
2020-07-17,15,27.5,15.0
2020-07-17,16,16.9,15.9
2020-07-17,17,9.6,10.2
2020-07-17,18,10.3,9.5
2020-07-17,19,11.4,8.3
2020-07-17,20,10.5,8.8
2020-07-17,21,9.9,10.3
2020-07-17,22,9.5,9.5
2020-07-17,23,9.2,9.0
2020-07-18,0,8.2,9.7
2020-07-18,1,7.4,10.2
2020-07-18,2,8.3,9.7
2020-07-18,3,8.6,12.0
2020-07-18,4,8.6,12.0
2020-07-18,5,9.1,13.3
2020-07-18,6,8.6,12.7
2020-07-18,7,8.0,12.3
2020-07-18,8,8.1,10.5
2020-07-18,9,9.2,11.5
2020-07-18,10,9.6,10.1
2020-07-18,11,9.4,11.1
2020-07-18,12,11.6,10.4
2020-07-18,13,11.2,10.1
2020-07-18,14,7.0,12.4
2020-07-18,15,6.5,10.9
2020-07-18,16,6.3,11.6
2020-07-18,17,6.6,12.0
2020-07-18,18,7.6,13.9
2020-07-18,19,7.5,13.1
2020-07-18,20,7.4,15.4
2020-07-18,21,6.0,11.6
2020-07-18,22,6.7,12.8
2020-07-18,23,7.4,12.2
2020-07-19,0,7.2,10.8
2020-07-19,1,6.6,10.4
2020-07-19,2,6.6,9.8
2020-07-19,3,7.8,11.6
2020-07-19,4,7.6,12.8
2020-07-19,5,6.7,11.6
2020-07-19,6,7.1,12.9
2020-07-19,7,6.6,11.1
2020-07-19,8,13.2,17.9
2020-07-19,9,31.7,18.6
2020-07-19,10,31.0,17.4
2020-07-19,11,27.2,14.5
2020-07-19,12,37.4,30.1
2020-07-19,13,24.2,13.9
2020-07-19,14,28.6,15.2
2020-07-19,15,40.2,21.0
2020-07-19,16,40.8,21.6
2020-07-19,17,42.6,22.2
2020-07-19,18,42.0,23.0
2020-07-19,19,50.8,26.2
2020-07-19,20,37.3,19.9
2020-07-19,21,35.3,18.8
2020-07-19,22,42.7,22.3
2020-07-19,23,48.9,25.3
2020-07-20,0,54.1,28.3
2020-07-20,1,29.8,16.1
2020-07-20,2,25.0,13.6
2020-07-20,3,17.9,10.2
2020-07-20,4,23.4,13.4
2020-07-20,5,17.0,9.8
2020-07-20,6,17.0,10.4
2020-07-20,7,22.3,17.4
2020-07-20,8,10.4,10.4
2020-07-20,9,21.6,12.1
2020-07-20,10,35.1,18.8
2020-07-20,11,34.7,18.6
2020-07-20,12,37.0,19.5
2020-07-20,13,30.8,16.6
2020-07-20,14,30.7,19.2
2020-07-20,15,30.2,18.4
2020-07-20,16,36.4,22.9
2020-07-20,17,29.7,16.6
2020-07-20,18,30.3,16.5
2020-07-20,19,33.4,17.7
2020-07-20,20,29.6,15.8
2020-07-20,21,35.3,18.7
2020-07-20,22,39.7,20.8
2020-07-20,23,54.0,28.9
2020-07-21,0,57.7,29.8
2020-07-21,1,61.5,31.6
2020-07-21,2,57.0,29.6
2020-07-21,3,41.2,21.7
2020-07-21,4,36.3,19.1
2020-07-21,5,38.4,20.2
2020-07-21,6,41.6,21.8
2020-07-21,7,39.1,20.4
2020-07-21,8,53.7,34.2
2020-07-21,9,23.3,13.4
2020-07-21,10,20.7,11.5
2020-07-21,11,23.2,12.8
2020-07-21,12,25.0,13.8
2020-07-21,13,27.3,14.7
2020-07-21,14,19.6,11.4
2020-07-21,15,10.3,8.8
2020-07-21,16,4.4,8.8
2020-07-21,17,3.7,8.2
2020-07-21,18,7.5,11.6
2020-07-21,19,6.8,11.2
2020-07-21,20,6.8,11.3
2020-07-21,21,7.2,12.2
2020-07-21,22,7.1,11.2
2020-07-21,23,5.8,9.6
2020-07-22,0,5.3,9.8
2020-07-22,1,4.8,9.7
2020-07-22,2,4.9,9.6
2020-07-22,3,4.7,9.3
2020-07-22,4,4.4,9.2
2020-07-22,5,4.2,9.0
2020-07-22,6,6.9,17.3
2020-07-22,7,6.8,16.5
2020-07-22,8,8.3,9.8
2020-07-22,9,3.8,7.9
2020-07-22,10,9.1,9.0
2020-07-22,11,15.9,9.8
2020-07-22,12,10.6,10.4
2020-07-22,13,18.6,10.9
2020-07-22,14,16.5,10.9
2020-07-22,15,19.8,10.9
2020-07-22,16,16.7,22.3
2020-07-22,17,5.4,11.9
2020-07-22,18,9.5,20.9
2020-07-22,19,10.0,21.0
2020-07-22,20,8.5,14.6
2020-07-22,21,6.3,12.0
2020-07-22,22,5.1,10.0
2020-07-22,23,5.4,10.8
2020-07-23,0,5.5,10.8
2020-07-23,1,4.9,10.2
2020-07-23,2,4.4,9.1
2020-07-23,3,3.9,8.4
2020-07-23,4,3.7,8.2
2020-07-23,5,4.3,9.5
2020-07-23,6,4.6,9.9
2020-07-23,7,10.8,15.1
2020-07-23,8,19.3,11.7
2020-07-23,9,18.1,12.0
2020-07-23,10,22.7,13.8
2020-07-23,11,14.0,10.5
2020-07-23,12,20.2,12.4
2020-07-23,13,27.2,29.4
2020-07-23,14,13.9,21.8
2020-07-23,15,6.6,12.8
2020-07-23,16,6.1,12.2
2020-07-23,17,4.8,9.6
2020-07-23,18,5.5,11.6
2020-07-23,19,5.7,11.6
2020-07-23,20,6.4,12.4
2020-07-23,21,6.1,11.8
2020-07-23,22,5.8,11.1
2020-07-23,23,5.1,10.2
2020-07-24,0,5.1,10.1
2020-07-24,1,5.1,10.3
2020-07-24,2,5.2,10.3
2020-07-24,3,5.0,10.4
2020-07-24,4,7.3,12.7
2020-07-24,5,4.6,10.0
2020-07-24,6,4.6,9.6
2020-07-24,7,6.4,11.3
2020-07-24,8,10.8,10.4
2020-07-24,9,14.1,10.0
2020-07-24,10,18.3,12.8
2020-07-24,11,15.5,12.0
2020-07-24,12,18.4,12.0
2020-07-24,13,16.1,10.7
2020-07-24,14,12.6,10.3
2020-07-24,15,20.4,11.5
2020-07-24,16,7.7,11.3
2020-07-24,17,5.3,10.6
2020-07-24,18,5.0,10.3
2020-07-24,19,5.1,10.4
2020-07-24,20,4.9,10.1
2020-07-24,21,4.4,9.1
2020-07-24,22,4.3,9.3
2020-07-24,23,4.5,9.6
2020-07-25,0,3.7,8.1
2020-07-25,1,4.2,9.0
2020-07-25,2,3.7,7.9
2020-07-25,3,4.4,9.7
2020-07-25,4,4.2,9.0
2020-07-25,5,5.3,11.5
2020-07-25,6,6.0,12.6
2020-07-25,7,5.4,10.9
2020-07-25,8,5.1,10.6
2020-07-25,9,4.7,10.1
2020-07-25,10,4.8,10.3
2020-07-25,11,7.3,13.8
2020-07-25,12,5.8,11.7
2020-07-25,13,5.4,11.1
2020-07-25,14,5.2,11.7
2020-07-25,15,5.0,11.0
2020-07-25,16,5.1,10.8
2020-07-25,17,5.0,11.0
2020-07-25,18,4.3,9.6
2020-07-25,19,4.7,10.6
2020-07-25,20,4.4,9.6
