unique_code,price,AREA_SIZE,calculated_sqm,x,y,price_per_sqm
9Θ28Η-ΓΘ5,279.432,38.81,64.98099171809947,2665442.6209000014,4753105.410099998,7.0
9Θ2ΔΗ-Η3Ψ,13310.0,500.0,822.8866902470464,2293253.4782,4689975.3332,27.0
9Θ31Η-Θ0Α,1128.75,150.5,249.66651875213975,2915267.8198999986,4724291.166699998,8.0
9Θ3ΗΗ-50Κ,600.0,100.0,164.41368007032224,2663277.6281000003,4674393.500600003,6.0
9Θ3ΚΩ1Ψ-ΠΨΝ,2400.3,80.01100000000001,120.7268750044684,2726485.8715999983,4213915.1932,30.0
9Θ4ΑΗ-ΡΚΥ,6000.0,500.0,752.481897322937,2836556.3757000007,4204168.259599999,12.0
9Θ89Η-ΛΡ4,640.0,80.0,120.33264324794864,2754109.6851999983,4174893.666500002,8.0
9ΘΑ6Η-Φ5Ω,2769.6,173.1,282.2325288778191,2651872.085900001,4624580.472900003,16.0
9ΘΕ8ΩΕΔ-ΡΧ6,5600.0,400.0,652.4263176968846,2702503.400199998,4523067.742299996,14.0
9ΘΘ7Η-54Σ,2162.0,400.2,325.27800542851935,2424281.8785999995,4622792.9136000015,5.0
9ΘΘΞΩΨΟ-ΛΚΨ,1182.0,150.0,262.6466301098126,2863876.414799999,4989833.3935,8.0
9ΘΙΦΩΞ0-ΛΚΛ,751.0,14.981,24.94842636489796,2280549.2773,4752782.688500002,50.0
9ΘΛΚ46ΜΦΟ8-ΚΕΗ,1000.0,100.0,163.06239622860917,2969434.757100001,4538268.3543,10.0
9ΘΜΔΗ-39Γ,904.75,581.6,496.05304475138894,2521574.0908000004,4862822.14305,2.0
9ΘΝΛΗ-ΨΤΞ,2405.68,135.101,226.72782821209083,2217914.2588,4794399.413800001,18.0
9ΘΝΡΩ1Ψ-6ΧΦ,12266.54,1887.162,1424.4271837540673,2739232.618449999,4217083.81735,6.0
9ΘΟΘΩΨΙ-7ΘΔ,1120.0,37.0,59.56081530481511,2756928.4657000005,4561920.6098000035,30.0
9ΘΡΟΗ-ΚΔ4,612.5,43.751000000000005,75.8993361094825,2551173.8803999983,4939926.730899997,14.0
9ΘΦ5Η-Π1Π,1141.14,81.512,141.24224889154712,2550205.504800001,4939609.678450003,14.0
9ΘΨΩΩΛΜ-9Γ3,4456.2,159.151,257.69109117587965,2669609.5128999986,4594710.908399999,28.0
9ΘΩ9Η-Ξ6Γ,13310.0,500.0,823.4557079827939,2293184.472100001,4689622.297600001,27.0
9ΘΩΘΩΛΜ-ΘΧΔ,556.8199999999999,25.311,41.19799335171449,2669423.4569999985,4616578.4695999995,22.0
9ΘΩΠΗ-9Ι6,4530.3705,372.87,581.1549592915658,2492398.4959999993,4396290.792999998,12.0
9Ι1ΡΩΡ8-ΩΓΨ,7500.0,500.0,746.9905503959925,2874571.41,4164705.0869000033,15.0
9Ι1ΨΗ-ΝΑ0,256.5,51.3,83.6134879618837,2450138.726300001,4634683.443899997,5.0
9Ι6ΦΩ1Ψ-ΧΩΔ,3000.0,100.0,151.15325945430902,2726592.7624999993,4213917.464599997,30.0
9Ι74Η-1ΘΕ,1404.0,117.0,187.47947322565653,2993310.5986,4548276.829099998,12.0
9Ι8ΒΗ-ΒΜ8,4200.0,300.0,451.7808760403811,2826734.7501000017,4207059.702500001,14.0
9ΙΒΤΩ9Ζ-ΙΙΟ,430.0,80.021,132.8051878801778,2474363.1972000003,4630204.211599998,5.0
9ΙΓΔΩΗ5-Κ8Β,2339.46,129.971,196.75815224552665,2672551.2380000018,4234099.487300001,18.0
9ΙΔΠΩΞΧ-ΝΧ5,1250.0,250.0,415.1960208847356,2298374.5383,4735350.2641,5.0
9ΙΖΚΩ1Γ-ΘΚΧ,5559.771000000001,184.711,277.21316989673414,2924503.8244000003,4191825.8279,30.0
9ΙΗΛΗ-ΩΑΝ,4912.0,98.24,166.01190013489986,2219094.5117000006,4828846.811399996,50.0
9ΙΗΝΗ-9ΗΑ,1261.37,100.91,154.10795016170016,2576417.7945999987,4569157.500500001,12.0
9ΙΗΥΩ9Ζ-Θ1Φ,2100.0,418.091,681.2578402059025,2474321.8594000004,4630142.5572,5.0
9ΙΛΚΗ-6Χ6,2394.0,199.501,319.523177667848,2993370.090300001,4548296.404100001,12.0
9ΙΛΟΗ-Η9Ρ,1216.6,60.83,92.100449818567,2664956.8038000017,4234279.251999997,20.0
9ΙΝΝΗ-6ΞΘ,1250.0,200.0,332.17265487072285,2287816.3121000007,4746294.378399998,6.0
9ΙΞΓΗ-4ΜΠ,2551.32,84.04,136.88813412555177,2893300.775899999,4627685.972999997,30.0
9ΙΞΥΗ-ΟΟΙ,4653.015,939.922,704.1630864846785,2748617.9328499995,4177216.9332000017,5.0
9ΙΟΠΗ-Θ4Μ,1490.9862,75.08000000000001,64.63537774961657,2305696.8638499994,4679944.2443499975,20.0
9ΙΠ5ΩΗ5-ΒΒ3,3200.0,15.0,22.745839382002732,2671718.1829999983,4233673.211900003,213.0
9ΙΠΥΗ-ΔΘΘ,410.21,270.0,460.6804740961008,2521869.344999999,4862734.093000002,2.0
9ΙΠΨΗ-37Ι,6844.8,496.0,773.8635087729697,2509453.3068999983,4400787.000299998,14.0
9ΙΣΗΗ-Θ14,10500.0,500.0,874.405136128591,2704104.9065999985,4984700.3706,21.0
9ΙΥ4Η-ΞΣΚ,4500.0,300.0,451.7415423129097,2829605.8660999984,4205563.9133,15.0
9ΙΥ7Ω1Ψ-2ΛΚ,9000.0,500.0,753.9365616553484,2729283.7661999986,4214306.675999999,18.0
9ΙΥΚΗ-Α1Ρ,3300.0,300.0,511.8139199623313,2521678.3236999996,4862798.9733000025,11.0
9ΙΦ0Η-90Σ,923.89,83.99,143.3914206775519,2515627.3764999993,4867179.6668,11.0
9ΙΦ3ΩΚΝ-4ΛΒ,375.0,86.171,136.27095406204583,2544634.5780999996,4474074.436899997,4.0
9ΙΧ4Η-94Τ,2152.9305,50.01,75.48997967688146,2726062.024099998,4213868.324600004,43.0
9ΙΨΧΗ-ΕΩΒ,3556.93,250.0,400.264111664394,2678777.6766000018,4534452.602499999,14.0
9ΙΩ746ΜΦΟ8-19Β,2000.0,200.0,323.6274152997603,2969114.5918000005,4538228.331699997,10.0
9ΙΩ9ΩΨΤ-6Λ9,67500.0,4500.0,6785.542376337377,2702989.3198999986,4212345.039800003,15.0
9Κ01Η-ΨΚΝ,1466.64,81.48,136.65338099721316,2218515.757199999,4791354.971299998,18.0
9Κ0ΘΗ-ΠΨΨ,3465.0,147.0,192.87103201950097,2830567.4219500013,4203950.745999999,24.0
9Κ0ΩΗ-48Ω,768.75,123.0,204.5439904162967,2289908.447999999,4743048.071900003,6.0
9Κ0ΩΗ-Ο0Λ,660.4,16.461000000000002,27.65341408561891,2216888.649500001,4799626.870399997,40.0
9Κ2ΕΗ-17Κ,3393.37,180.98,245.13873196941137,2557520.389199998,4575454.465099998,19.0
9Κ31Η-6ΡΩ,19000.0,500.0,833.2084422867711,2603977.0370000005,4743600.996799998,38.0
9Κ3ΥΩ1Ψ-Ζ02,9000.0,500.0,754.1875536167969,2729571.2410999984,4214349.187200002,18.0
9Κ4ΙΩΕΤ-05Κ,6000.0,500.0,861.1142253361023,2516071.1363999993,4906260.242799997,12.0
9Κ66Η-ΑΡΠ,3499.92,498.961,807.8332890683961,2378566.3517999984,4601372.632200003,7.0
9Κ6ΒΗ-ΕΩ9,1121.12,160.16,259.29510200163304,2403220.1865000017,4600116.056699999,7.0
9Κ7ΣΗ-8ΛΘ,2640.0,220.0,331.6884398937396,2826051.5496000014,4208366.120499998,12.0
9Κ7ΨΩΡΜ-ΥΡΗ,1344.72,224.121,253.4232154453705,2563389.0907000005,4609163.2544,6.0
9Κ9ΔΗ-60Λ,161.25,6.45,10.01879273310209,2557991.2313,4371089.4111,25.0
9ΚΑΗΗ-Λ2Π,2164.37,173.15,279.26761811425024,2552178.3077000007,4580303.922399998,12.0
9ΚΓ4Η-3ΨΩ,2662.0,100.0,161.12349812972127,2301623.2764,4697739.871200003,27.0
9ΚΓ7ΩΗΜ-1Ο8,3900.0,300.0,450.923422581741,2831094.8662,4203880.384300001,13.0
9ΚΔΕΩΕ7-051,824.72,109.301,180.2720230546068,2564116.644200001,4704280.0353000015,8.0
9ΚΖ0Ω6Τ-ΠΩΒ,655.0,50.0,77.85681543412721,2724876.445799999,4184729.283200003,13.0
9ΚΖ3Η-Δ2Φ,342.0,80.0,66.33183006995561,2601815.0438,4718598.840399999,4.0
9ΚΖΜΩΗ6-ΣΦΒ,1649.12,429.0,683.4561940266436,2803466.8828000017,4513048.3772,4.0
9ΚΖΧΩ1Γ-Β89,914.55,60.971,91.1379359042811,2920239.596999999,4169404.8022999982,15.0
9ΚΗ6Η-69Λ,3607.44,801.56,600.303904278976,2748869.7193,4177171.2758999993,5.0
9ΚΘ6Η-9Ε9,1000.0,49.471,82.80885993538863,2224623.425900001,4781138.064999998,20.0
9ΚΙ9ΩΛΣ-75Β,2000.0,20.0,31.360399602791563,2792589.590300001,4209837.465099998,100.0
9ΚΛ3Ω9Ψ-ΞΩ8,1125.0,75.0,119.05098660177414,2530588.4912,4505777.7717999965,15.0
9ΚΝ2Η-65Ν,1442.0,100.0,163.7928745364659,2903553.3713999987,4658795.695500001,14.0
9ΚΝ5Η-530,1823.25,97.24,157.0672307241015,2531664.2058999985,4582006.769699998,19.0
9ΚΟΓΗ-ΗΑ5,2400.0,200.0,341.96299792929403,2673471.235100001,4871207.854999997,12.0
9ΚΡ1ΩΚΦ-ΑΑΓ,1790.64,99.481,158.57892141828182,2545088.534499999,4512362.207999997,18.0
9ΚΡΙΗ-ΠΛΖ,4132.41,299.451,467.2955436987656,2511943.435600002,4401816.176700003,14.0
9ΚΡΠΩΡ8-Η73,1050.0,70.0,104.75368086653204,2847896.5451,4164345.134900004,15.0
9ΚΣΓΗ-ΡΓΥ,1628.7,108.58,173.95093772449997,2370238.048300002,4547140.103100002,15.0
9ΚΤ5ΟΞΔ1-8ΤΖ,1618.25,400.05,644.703519672318,2557599.8500999995,4575685.932700001,4.0
9ΚΤΩΟΡΙΦ-ΒΚΜ,560.0,28.0,43.74075753402591,2736033.6933999993,4409329.9045,20.0
9ΚΦΘΩ9Ζ-ΜΧΛ,104.1,34.701,56.59758744934638,2462643.229600001,4631489.2597,3.0
9ΚΦΦΗ-ΖΦΚ,4873.2,81.22,138.52682266711963,2219992.7293,4830371.921999998,60.0
9ΚΨΘΗ-ΕΛ1,978.13,78.25,135.49482659626543,2368196.0786000006,4942105.200499997,13.0
9Λ2ΥΗ-ΕΝ2,2944.08,490.681,781.3874900676823,2373044.3630000018,4530430.680600002,6.0
9Λ2ΥΗ-ΠΝΚ,3079.0,1106.45,358.8871142716759,2465595.9106800007,4610260.194739999,3.0
9Λ4ΨΗ-ΗΨΟ,2159.1,215.91,125.82060355575314,2879606.702066666,4989033.868200001,10.0
9ΛΑΖΗ-101,2400.36,200.031,344.0681690523142,2515129.095800001,4902956.384499997,12.0
9ΛΗ9Η-ΔΨΛ,1962.7,196.27,307.9533277122352,2441120.780000001,4433347.243199997,10.0
9ΛΙΖΩΨΤ-4ΘΒ,7500.0,500.0,754.4867391937793,2703576.789500002,4212254.192000002,15.0
9ΛΜ1Η-309,1806.0,129.0,223.5774933444955,2550943.4959999993,4939848.026299998,14.0
9ΛΜΦΗ-Υ72,858.1999999999999,111.84,164.14653537510327,2914279.786899999,4769288.043799996,8.0
9ΛΝ8ΩΛΜ-ΡΗ5,11095.84,396.281,641.9644804637181,2670667.4923,4596080.734099999,28.0
9ΛΝΔΗ-ΡΗΞ,1578.0,152.51,248.7931716764288,2659742.600299999,4633909.358199999,10.0
9ΛΝΙΗ-6Γ7,13265.0,300.0,540.7216044687568,2833874.4842000008,4347635.6586000025,44.0
9ΛΝΧΩΡ2-1ΔΚ,766.0,84.0,145.5008066389832,2540120.8693000004,4937950.770999998,9.0
9ΛΞ3Η-ΩΒ1,4042.16,970.54,795.9548993669622,2686648.892549999,4662104.362,4.0
9ΛΞΕΗ-ΒΨΔ,29472.0,7368.0,3679.771397863711,2836393.067633332,4204114.055466667,4.0
9ΛΞΜΗ-Β77,7168.0,179.20000000000002,300.7529431664162,2216957.4924000017,4799501.777000003,40.0
9ΛΟ1ΩΕΦ-54Α,2800.0,350.0,564.5847477331713,2724817.8176999986,4574503.551200002,8.0
9ΛΟ4Η-ΥΛ6,7725.0,500.0,861.7092288666402,2562418.0119000003,4913854.7707,15.0
9ΛΟ9Η-Η4Β,3000.0,160.0,260.08946938232845,2530752.235800002,4582981.945799999,19.0
9ΛΟΖΩΗΜ-3ΡΗ,2400.0,400.0,300.47640342351104,2832254.450199999,4203637.564550001,6.0
9ΛΟΣΗ-ΙΧΠ,663.84,73.76,121.96596284770956,2564122.561999999,4704255.055600002,9.0
9ΛΠ6ΩΕΤ-4ΓΠ,300.0,25.0,43.04438031979747,2515626.0135999992,4904833.526600003,12.0
9ΛΡΛΗ-3ΥΔ,225.0,15.0,23.802694102041592,2568708.041999999,4490014.004500002,15.0
9ΛΣΦΩΚΦ-Χ5Ξ,1113.84,61.881,99.10857783095322,2547404.4378999993,4513195.8763,18.0
9ΛΤΘΗ-Δ9Α,39900.0,514.921,862.6559109795246,2213765.2690500002,4785963.886849999,77.0
9ΛΤΘΩ1Ψ-ΨΒΖ,9000.0,500.0,754.2745170785241,2729763.1664000005,4214362.906300001,18.0
9Μ2ΦΗ-1Ρ8,5999.76,499.98,860.3111572413648,2516047.451299999,4906218.320200004,12.0
9Μ2ΩΗ-ΦΚ1,5534.6679,500.0,754.1634753605559,2709533.8889000006,4211681.980700001,11.0
9Μ5ΦΗ-ΓΡΦ,2400.0,200.0,343.74040668614697,2514539.5491999984,4900966.559799999,12.0
9Μ74Η-ΣΦ5,6500.0,500.0,754.9745742183632,2830705.657499999,4203925.884300001,13.0
9Μ9ΝΩ1Ψ-Ν6Θ,5000.0,500.0,753.5634151841941,2709830.5315000005,4211678.350699998,10.0
9ΜΑΥΩΨΟ-Ψ63,6038.0,1030.0,900.1680339859373,2876790.7283999994,4989922.570750002,6.0
9ΜΓΧΩ9Ψ-6ΔΠ,2970.0,198.0,314.51718684071034,2533778.616700001,4496638.9036,15.0
9ΜΔΚΩΨΞ-Θ2Β,1000.0,500.0,828.6230932376947,2354386.0705000013,4717364.387599997,2.0
9ΜΕΒΩΨΞ-ΡΛΨ,2000.0,500.0,825.6422472713958,2355411.3847000003,4703507.304499999,4.0
9ΜΖΠΗ-ΘΙ8,1114.45,72.84,119.10490088687106,2471486.666000001,4607360.195299998,15.0
9ΜΗ1Η-30Β,3434.3999999999996,848.0,703.8002620013142,2584617.597650001,4723995.10365,4.0
9ΜΘ4Ω6Ζ-90Ι,1986.64,248.331,306.54835585036886,2324148.6886,4690296.111299999,8.0
9ΜΘΚΩ9Ω-Ν1Λ,4300.0,500.0,872.1992325870947,2639999.4712000005,4972288.366599999,9.0
9ΜΝΘΗ-ΩΚ0,3250.0,260.0,392.0584540189717,2791366.307500001,4209895.440700002,12.0
9ΜΞ2ΩΚΝ-ΛΡ8,120.07500000000002,16.011,25.3243717648539,2544600.704399999,4474272.3737,7.0
9ΜΟ8Η-ΙΔΦ,1000.3,100.03,163.41483821879677,2629548.4648,4641513.282399997,10.0
9ΜΟ9Η-Π1Π,2439.0000000000005,300.22,511.3916450880591,2790548.1624,4855061.559900001,8.0
9ΜΣ946ΜΦΟΤ-64Δ,1500.0,150.0,240.42090958743572,2991965.0221000016,4548721.879600003,10.0
9ΜΣΔΗ-7ΝΥ,2756.2,511.18,415.8983010419816,2435574.3572499994,4625443.658400003,5.0
9ΜΥΝΗ-6ΟΧ,6900.0,500.0,780.2843594323513,2512648.0694000013,4402015.052199997,14.0
9ΜΧΕΩ9Δ-ΤΓΓ,552.48,500.0,855.3083029246632,2512234.896400001,4879001.823200002,1.0
9Ν10Η-ΗΡΛ,1440.0,72.0,115.02124073810084,2993840.896499999,4548126.802699998,20.0
9Ν48Η-6Ξ8,34056.0,2838.0,4274.725696427719,2836169.0581,4204072.919299997,12.0
9Ν4ΡΗ-ΣΟΘ,1750.0,200.0,312.46981967396493,2442244.6548999995,4408897.543099999,9.0
9Ν4ΥΗ-8Ο3,1100.0,100.0,136.0169411574526,2520925.171599999,4863162.914899997,11.0
9Ν8ΘΟΡΙΦ-Ν3Ζ,6379.05,277.35,432.96435209093966,2747035.123100002,4437563.3627,23.0
9ΝΑΡΗ-5ΤΖ,1609.179,60.45,98.51626681861282,2306560.4963999987,4691881.926600002,27.0
9ΝΑΩΩΛΣ-ΗΣΕ,5000.0,500.0,753.0047383848564,2790175.719300002,4210054.138400003,10.0
9ΝΕΝΩΗΜ-ΣΦ3,5090.0,230.0,343.8616911441521,2831253.8028999995,4203784.210249998,22.0
9ΝΗΟΩΚΖ-ΓΟ2,576.48,96.081,157.76766174844454,2334262.228399999,4675032.6461,6.0
9ΝΘΓΗ-8ΨΡ,1522.6548,198.78,329.61448807846017,2954688.667800002,4724031.553400002,8.0
9ΝΛ8Η-Ο0Θ,6900.0,500.0,780.1731508635652,2511493.9499000013,4401676.1699,14.0
9ΝΛΡΗ-Ν45,3125.0,500.0,828.3250137364703,2305415.7853000015,4727524.570100002,6.0
9ΝΞΝΗ-3ΟΝ,8964.6,448.23,727.0766018344218,2898957.984000001,4607821.975749999,20.0
9ΝΠΠΩ1Ψ-1ΥΜ,37314.8,932.871,1407.5506463293098,2725942.6840000004,4213868.007700004,40.0
9ΝΤ3Η-ΕΓΣ,5996.52,499.71,859.8836551296682,2516075.1017000005,4906421.892300002,12.0
9ΝΤ8ΩΚΨ-ΕΑ5,13981.0,451.0,677.142653364905,2862273.331099998,4188616.277500003,31.0
9ΝΦΡΗ-8ΙΖ,2419.956,244.44,398.8357551818586,2649830.9915999994,4635026.191299997,10.0
9ΝΨΩΗ-Μ98,9669.775500000002,499.73,753.6385823505941,2729484.3693000004,4214310.502300002,19.0
9Ξ0ΑΩ1Σ-8ΔΖ,480.0,60.0,99.160665644209,2728524.5911,4701203.069399998,8.0
9Ξ2ΤΩ9Ω-Ω6Σ,1050.0,70.0,121.9116111788057,2639427.3858999982,4962829.202100001,15.0
9Ξ34Ω9Ω-ΓΩΒ,4250.0,500.0,870.6949178652611,2637581.8260000013,4963919.8803,8.0
9Ξ6ΤΗ-ΛΕΨ,12972.0,2162.0,1628.2812645838067,2809910.3484500013,4209113.232099999,6.0
9Ξ70Η-ΘΡ5,4215.92,381.03000000000003,499.1440586935595,3001347.9091333323,4536181.131666668,11.0
9Ξ70ΩΡ8-ΜΗ7,1875.0,125.0,186.91943547168057,2888355.0009000003,4168359.9870999977,15.0
9Ξ7ΘΩΞΝ-24Ξ,2187.5,87.501,139.18028771657606,2611494.1279000007,4509961.5901999995,25.0
9Ξ9ΡΗ-ΞΚΩ,10500.0,500.387,874.379900962668,2704222.3363000005,4984702.560599998,21.0
9ΞΒΗΗ-Ε1Ν,2932.5,500.0,795.0013033715104,2407404.270199999,4505335.4133,6.0
9ΞΓΣΗ-ΑΘΩ,1248.4375,199.75,334.2124523372468,2912425.5295,4767986.937100001,6.0
9ΞΕΚΗ-ΠΡ7,9075.0,110.0,165.8289700828638,2826839.9475000016,4206982.372199997,82.0
9ΞΘΣΗ-64Α,1493.8,170.72,286.1254201131639,2556190.999499999,4714712.7927,9.0
9ΞΞΞΩΚΝ-0ΘΡ,258.75,15.0,23.605644153034024,2540420.1033000015,4482844.75,17.0
9ΞΞΟΗ-ΩΒ2,3406.56,282.0,439.5232614138664,2542142.1198999994,4395817.001999997,12.0
9ΞΠ7ΩΛΣ-Α1Κ,2500.0,20.0,29.440968468113276,2785012.589200001,4219870.873400003,125.0
9ΞΡΖΩΗΜ-Η3Χ,7760.0,470.0,707.6511257706045,2831927.5606999993,4203643.189599998,17.0
9ΞΡΦΗ-ΙΟΥ,2760.0,200.0,312.0887139788337,2511534.533399999,4401688.5879999995,14.0
9ΞΣΒΗ-5Φ8,569.8,79.14,128.41206267914868,2566062.5143,4606645.5079,7.0
9ΞΣΧΗ-ΠΒ1,19930.68,1438.0,2167.1124807353885,2809930.6666,4209118.059600003,14.0
9ΞΣΩΗ-ΑΔΑ,1345.68,56.071000000000005,92.27747894597088,2324303.0331999995,4690181.8671,24.0
9ΞΤΘΗ-ΡΛΗ,25392.0,2116.0,3189.4344998469983,2825355.944699999,4209900.100900002,12.0
9ΞΤΧΩΡ2-3Λ7,1820.0,130.0,225.2705530846359,2552130.1521000005,4940288.662199996,14.0
9ΞΧ6ΩΗ6-ΗΧΟ,224.562,28.791,45.88846500696874,2801543.591699999,4513601.353799999,8.0
9Ο0Ι46ΜΦΟ8-84Β,315.0,31.501,50.36814757675387,2977232.5610999987,4536980.490699999,10.0
9Ο1ΒΩΚΞ-ΤΙΑ,5625.0,795.0,400.1651869424845,2759042.837133333,4219383.2463,7.0
9Ο1ΚΗ-776,1800.0,200.0,319.460978987664,2904588.6972999983,4527390.623800002,9.0
9Ο3ΛΗ-ΣΥ5,4235.6,105.891,159.69489759551016,2726282.2305999994,4213892.348899998,40.0
9Ο5ΞΗ-5ΣΑ,864.0,108.0,185.02265298165383,2510061.1072999984,4886306.439400002,8.0
9Ο8ΦΩ1Ψ-4ΛΒ,3456.0,192.0,290.08366204227934,2730953.8104999997,4214594.566500001,18.0
9Ο8ΨΩΕΤ-7ΧΦ,3000.0,300.0,516.8612268206716,2518912.3363999985,4912409.047399998,10.0
9ΟΑΜΗ-Λ9Θ,1143.275,65.33,109.1661777098484,2295368.1721,4768698.046899997,18.0
9ΟΑΥΩΡ9-2ΗΦ,968.0,96.801,157.947782560929,2658241.2712000012,4634899.0053,10.0
9ΟΕ2Η-ΩΕΩ,408.75,32.7,56.61678432283859,2368305.025800001,4941095.085000001,12.0
9ΟΘΟΩΨΟ-00Δ,3538.0,353.80100000000004,618.9468453752565,2876499.492800001,4989981.206,10.0
9ΟΙΕ46ΜΦΟΤ-487,2000.0,200.0,320.4286286605302,2992511.909600001,4531917.938000001,10.0
9ΟΙΤΗ-9ΩΖ,4000.0,500.0,873.0873134687386,2646223.7712000012,4977344.366700001,8.0
9ΟΚ046ΜΦΟ8-ΟΒΞ,1854.4,92.721,148.64150966716852,2971046.400600001,4550561.305799998,20.0
9ΟΚ7Ω9Δ-Α4Ν,1519.32,1000.0,1705.275949319659,2520665.0967999995,4863280.516599998,2.0
9ΟΛΑΩΕΔ-ΕΘΧ,6400.0,400.0,646.2693239479523,2702641.5375000015,4520396.9406,16.0
9ΟΛΣΗ-1Ε0,8556.176,441.03999999999996,711.1696546964278,2672468.1176500004,4575012.443799999,19.0
9ΟΝΒ46ΜΦΟ8-2ΜΕ,3000.0,900.0,481.4257419269261,2964533.587200001,4536110.263333333,3.0
9ΟΟ2ΩΗΜ-ΞΤΥ,2912.0,224.0,336.7928039867356,2830490.168400001,4203987.649400003,13.0
9ΟΟ8Η-Ζ3Λ,2640.0,220.0,359.8960090864687,2619293.568500001,4649780.572499998,12.0
9ΟΟΣΩΚΞ-Ρ84,440.0,20.0,30.144921848681022,2748830.1959999986,4220928.870399997,22.0
9ΟΡΕΩΕ4-Σ8Π,259.2,28.801,45.67685829835763,2905859.5502999984,4527381.488499999,9.0
9ΟΡΙΗ-ΛΤΗ,687.5,850.0,852.2210190650105,2520698.0260333344,4863254.660466666,1.0
9ΟΤ1Ω1Ψ-Θ62,3990.0,399.0,601.3534406198581,2712106.9723999985,4211910.104800001,10.0
9ΟΤ5Η-573,2190.5,350.48,571.3763623163105,2440093.7452999987,4634986.067500003,6.0
9ΟΤΗΩ6Τ-81Ξ,1058.0,92.0,138.31187685527885,2715165.532299999,4189951.347199999,12.0
9ΟΥΥΗ-Ι0Ρ,2381.4,85.0,127.66754171261157,2821448.873100002,4209645.664499998,28.0
9ΟΧ9Η-2ΞΣ,4700.0,470.0,767.9751734098174,2692123.1867999993,4643115.026600003,10.0
9ΟΧΓΗ-2ΚΓ,4407.799999999999,440.781,664.7209438956717,2710012.4307000004,4211682.601999998,10.0
9ΟΩ4Ω6Τ-ΩΧΘ,6800.0,500.0,763.0388595430783,2716187.460200001,4188960.912900001,14.0
9Π09ΩΚΞ-ΟΣΟ,10000.0,500.0,754.9552114008184,2758811.0956000015,4219777.3461000025,20.0
9Π1ΩΗ-796,13310.0,500.0,822.2745167223452,2293218.3462999985,4689863.255999997,27.0
9Π1ΩΩΛΣ-ΒΡΚ,3000.0,300.0,452.095149018361,2790817.7773,4209950.357699998,10.0
9Π23Η-Ψ3Ι,2766.6666666666665,15.0,23.864278644033217,2383267.675999999,4529075.175700001,184.0
9Π3ΦΗ-ΔΤ6,2000.0,200.0,331.0657525314791,2735076.6330000013,4711741.8486,10.0
9Π56Η-0ΑΝ,6045.0,35.0,52.976246352124235,2834296.233100001,4203856.7754999995,173.0
9Π6ΘΗ-ΟΩ6,3366.6666666666665,500.0,814.6793773780694,2376839.5447000004,4531928.608099997,7.0
9Π77Η-Χ1Χ,655.375,104.86,174.60591166039694,2286884.533399999,4747449.764300004,6.0
9ΠΒΜΩΕΤ-ΟΞΙ,3552.0,296.0,509.58135447237424,2515558.201699998,4904679.938199997,12.0
9ΠΓΜΩΨΙ-Β1Λ,5880.0,1020.0,817.7627212551034,2777767.53675,4546856.515250001,6.0
9ΠΓΣΩΗΜ-Ι3Ζ,1028.0,38.0,57.13809255055408,2810763.1620000005,4209062.247599997,27.0
9ΠΔ8ΩΕΤ-3ΜΟ,4944.0,412.0,708.8037168646221,2515569.094900001,4904707.371299997,12.0
9ΠΔΝΗ-Ζ1Φ,2200.2200000000003,200.02,341.14488152138256,2522610.5113999993,4862423.907700002,11.0
9ΠΖ0ΩΡ8-ΧΤ8,750.0,50.0,74.74434502026668,2867626.071800001,4164703.409500003,15.0
9ΠΖΛΗ-ΤΣ7,403.0,35.04,57.16506472833802,2658833.9745000005,4634882.650300004,12.0
9ΠΗΩΩΛΣ-ΜΩ4,5000.0,500.0,754.194053312712,2791290.5374,4209904.055399999,10.0
9ΠΘΦ46ΜΦΟ8-ΛΓΛ,1200.0,120.0,189.99652680718785,2969253.088399999,4538249.2456,10.0
9ΠΛΛΗ-ΥΡΧ,528.0,44.0,66.8665630564411,2826068.4952000007,4208737.444300003,12.0
9ΠΛΥΗ-ΧΚ7,2636.6,131.871,223.225717285367,2207912.3488,4838427.6620000005,20.0
9ΠΜΗΗ-4ΜΩ,3598.2000000000003,300.11,523.6459942651176,2660668.6981999986,4977565.543300003,12.0
9ΠΝ0ΩΗΝ-Σ2Κ,7462.84,339.221,551.3279404747842,2907701.1840000004,4619853.620800003,22.0
9ΠΞΔΗ-2ΥΟ,8612.1525,200.05,301.728829607304,2726169.8856999986,4213877.2070999965,43.0
9ΠΟ9Η-ΝΔΑ,508.475,36.98,63.11897159012096,2517911.412799999,4865249.698899999,14.0
9ΠΠΑΗ-6ΡΕ,2893.5,257.2,430.3397682927491,2227965.546433332,4784243.869233335,11.0
9ΠΠΔΗ-ΟΡΔ,917.44,114.68,189.44470687867852,2734524.2463999987,4698979.748800002,8.0
9ΠΡΤΗ-ΦΣΧ,1600.0,200.0,341.73852786492097,2514553.0102999993,4869894.004500002,8.0
9ΠΣΝΗ-ΔΛΚ,3000.0,500.0,834.3303555979132,2274960.4891000018,4762106.286700003,6.0
9ΠΨ7ΩΕ7-929,1043.2,130.441,216.39097249088329,2573332.6393,4721054.242700003,8.0
9ΠΩΟΗ-Ν9Π,4000.0,400.0,688.9113474904402,2518068.0595000014,4910832.005900003,10.0
9Ρ17Η-4Θ3,2410.0,96.4,162.3212087440171,2560102.8077000007,4560381.737400003,25.0
9Ρ1ΔΗ-ΚΡ2,2812.8,117.2,198.23046179754553,2204930.471000001,4836025.982199997,24.0
