AREA_SIZE,x,y,price
250.0,2733219.0425000004,4179629.2293,1900.0
300.0,2732384.9307000004,4180249.1589,2280.0
2350.0,3140763.978500001,4350117.246600002,
335.601,3133486.0777000003,4358974.724799998,
1400.081,3135566.344799999,4336045.144100003,
100.0,3135567.5997,4337323.064400002,
500.0,3143073.1361000016,4359826.454999998,
150.0,3087664.3258999996,4315221.3957,
2000.0,3026789.3216000013,4258033.198299997,
4800.0,3028699.717,4233255.172399998,
1500.0,3023003.3586999997,4249834.809299998,
1900.0,3027534.9791,4228886.896499999,
1000.0,3022949.9846,4223528.310699999,
37.331,2544950.1717000008,4512164.838500001,671.9399999999999
80.501,2544892.475499999,4512093.496299997,1449.0
24.591,2544551.8806999996,4511293.865000002,442.62
160.0,2530386.4976999983,4512654.996699996,1760.0
50.0,2534673.7291,4521785.566100001,300.0
144.881,2577251.1928999983,4534256.841799997,1738.56
20.0,2668578.3156000003,4233633.1316,
525.1410000000001,2664423.2930999994,4234686.8442,
499.761,2664312.971500002,4234783.046700001,
57.721,2663797.473700002,4235000.340000004,
1000.201,2661947.5577000007,4234646.2346,
100.211,2657424.1358000003,4235073.936899997,
150.0,2666930.5819999985,4195173.244900003,
100.0,2970077.347199999,4538359.877999999,1000.0
240.0,2969473.0023000017,4538273.7456,2400.0
227.0,2992884.492800001,4548155.100199997,3756.0
71.961,2993348.1429000013,4548285.049500003,1439.2
67.181,2993175.3539000005,4548223.0977,1035.2
15.0,2530809.963300001,4847151.165399998,
15.0,2530808.6719999984,4847183.817599997,
400.0,2732495.197900001,4180014.570299998,3000.0
249.951,2711301.5709999986,4211718.817299999,2499.5
300.0,2716112.331700001,4189117.257600002,4080.0
40.0,2730418.464499999,4214520.095399998,1000.0
450.0,2730547.900699999,4214531.3532000035,8100.0
192.0,2730953.8104999997,4214594.566500001,3456.0
414.241,2715862.254999999,4189600.150700003,6653.74
11.901,2809182.943599999,4456412.889600001,
108.081,2573019.1961999983,4720824.736900002,1512.0
249.851,2583655.5962000005,4722826.101800002,
2000.0,3023596.561900001,4225045.2513,
800.0,2998529.0601000004,4445280.958499998,
710.0,3001842.019099999,4429538.564199999,
10700.0,3028607.3236999996,4233365.315399997,
1000.0,3022606.435899999,4222015.855800003,
250.0,3027240.5198,4228364.7399,
1000.0,3027235.1898000017,4228322.4668999985,
18.501,2990237.060899999,4460030.433700003,
11.501,2990244.470899999,4460041.4925,
71.431,2988850.687800002,4462891.317100003,
159.0,2990056.8260999992,4459587.4575999975,
18.0,2990049.9930999987,4459569.416000001,
674.6310000000001,2668772.414500002,4233625.038999997,
76.851,2668982.454599999,4233703.667499997,
79.101,2907368.8029999994,4517017.830200002,395.5
60.0,2933579.1339000016,4533397.359499998,540.0
250.0,2905131.875799998,4527332.037699997,3000.0
500.0,2904990.8411,4527310.932800002,6000.0
500.0,2905360.9893000014,4527383.648100004,6000.0
100.0,2928264.6636000015,4526201.475699998,900.0
69.571,2911873.4255000018,4527559.505099997,347.85
300.0,2964520.858100001,4536071.289899997,3000.0
52.501000000000005,2993441.850900002,4548326.007299997,372.0
400.0,2525179.3401000015,4860963.229800001,
500.0,2548547.8808000013,4815939.2478,
581.0,2547668.9166,4820032.667499997,648.0
400.0,2545391.6017000005,4827452.233499996,
300.0,2834084.595800001,4347756.577399999,
350.0,2825013.1823999994,4349351.711099997,
320.301,2836575.5590000004,4351729.852799997,
2000.0,3018682.304200001,4230924.050499998,
1600.0,3027967.683699999,4234138.193300001,
3000.0,3028275.0447999984,4233663.632299997,
70.491,2990316.5441000015,4460114.386100002,
15.071000000000002,2691919.042800002,4635147.193800002,800.0
60.021,2735190.713100001,4708729.450400002,600.0
932.871,2725942.6840000004,4213868.007700004,37314.8
99.131,2739664.0056000017,4217275.671599999,1288.69
159.83100000000002,2708444.0196,4211762.234099999,1598.3000000000002
911.871,2734241.572999999,4215400.289899997,11854.31
911.871,2734521.4004999995,4215518.6554000005,11854.31
911.871,2734582.349800002,4215549.815300003,11854.31
161.751,2837157.100299999,4352752.444700003,
230.0,2836870.0352,4352201.232900001,
27.0,2955043.3002999984,4484153.2228000015,
278.741,2957512.1547,4488172.881399997,
15.0,3087667.1422000006,4315260.217600003,
1614.681,3141868.7602999993,4351649.101099998,
15.0,3129892.596000001,4358314.4651999995,
50.0,3139815.481800001,4347170.696900003,
1437.331,3115926.979699999,4309152.787900001,
1403.961,3108341.7522,4302183.739500001,
500.0,3142958.534600001,4359659.7359,
1600.0,3024139.9222999997,4225652.638499998,
200.0,3029020.4712000005,4267090.353699997,
1600.0,3024151.1171999983,4225703.689300001,
84.0,2993188.1796000004,4548228.190899998,
110.0,2977827.0824000016,4536828.940899998,1100.0
31.0,3007432.1754,4538136.644500002,620.0
100.0,2577827.5051000006,4525860.097400002,1500.0
80.0,2577283.1702999994,4533130.355700001,960.0
102.851,2577157.401900001,4533377.6630000025,1234.1999999999998
90.04100000000001,2577759.479600001,4526017.7919000015,1350.6
210.0,2553246.4475999996,4513227.657899998,3580.0
15.0,2822195.1673999988,4863708.068300001,
31.961,2988065.014899999,4460982.589900002,
28.781,2987457.7782999985,4462345.434799999,
20.0,2987513.2930000015,4462403.2051,
19.301,2987380.9043000005,4461618.420599997,
26.0,2988784.965500001,4462841.856799997,
37.701,2988782.2256000005,4462846.7029,
108.0,3120611.706,4353921.387699999,
1000.381,3116140.3907000013,4309297.278099999,
50.0,3143043.170000002,4359771.905599996,
20.0,3120967.660599999,4354064.0634,
200.0,3135323.787700001,4334748.630599998,
202.281,3135264.384399999,4334656.6382,
300.0,3143127.0262,4359876.629600003,
200.041,2663885.8924,4235045.860699996,
671.991,2672239.286800001,4233850.889600001,
217.381,2672352.9717999995,4233916.6888,
66.431,2672468.1567,4234011.935099997,
24.0,2987372.8685000017,4462089.255500004,
34.241,2987395.7151000015,4461572.845200002,
15.0,2734484.4032000005,5003063.490800001,
500.0,2749262.7905,4990669.840999998,
500.0,2749146.4470999986,4990694.250799999,
500.0,2749107.6662999988,4990702.387500003,
9997.0,2997161.999699998,4439252.2355,
1000.0,2997701.0515,4435572.206,
2500.0,3028777.078899998,4233197.7184000015,
400.0,3029029.0069999993,4267069.221500002,
1000.0,3022445.9032999985,4221649.893200003,
600.0,3029023.000599999,4267082.504100002,
7265.0,2997965.5108999982,4438012.450199999,
800.0,3022381.043299999,4430207.247199997,
2400.0,3027982.4800000004,4234104.623099998,
500.0,3013312.014199998,4243995.616700001,
227.971,2957542.4956,4488172.5392,
69.76100000000001,2957554.1898999996,4488190.4168,
500.0,2702074.1765,4212633.112300001,7500.0
500.0,2702207.9059999995,4212553.7742,7500.0
500.0,2702270.2927,4212537.564199999,7500.0
500.0,2702306.7938,4212526.960699998,7500.0
500.0,2702313.5984999985,4212550.933499999,7500.0
500.0,2702743.1198000014,4212421.9432,7500.0
20.0,2896164.4395999983,4511358.915100001,100.0
15.0,2904492.4235000014,4527383.312600002,4140.0
500.0,2822192.6765,4863710.644000001,
15.0,2916263.6711999997,4526700.040899999,1250.0
300.0,2553121.419500001,4513370.497699998,5110.0
301.791,2836551.7908000015,4351672.843900003,
3000.0,3028327.089400001,4233621.786899999,
10453.0,2997957.1779000014,4438009.362599999,
700.0,2996572.0480999984,4438795.850400001,
3000.0,3023334.4882000014,4246051.948899999,
1000.0,3026449.6017999984,4227344.541299999,
5000.0,3025506.0276000015,4244059.301200002,
160.0,3140204.905299999,4346470.898900002,
13.481,2824696.8055999987,4349620.885700002,
200.0,2824987.408,4349375.053499997,
250.401,2825597.3786999993,4348924.516800001,
6268.0,2998325.3258000016,4434970.083300002,
759.0,2998385.9228999987,4438679.3024,
1000.0,3017949.035500001,4222434.109099999,
4400.0,3018099.5172000006,4228458.6624,
900.0,3131766.8663999997,4358647.061300002,
1300.0,3135104.8046000004,4334464.3662,
200.0,3120961.9124,4354076.479099996,
238.351,3143432.9014,4354832.647600003,
499.6710000000001,2662597.5271000005,4234633.393100001,
100.0,2671727.592700001,4233687.75,1666.67
15.0,2676937.6433000006,4235161.6395,
11.781,2954736.1050999984,4484379.144100003,
196.0,2957481.3148999996,4488173.201399997,
11.521,2544955.096099999,4473608.203500003,
415.0,2787613.8905999996,4212318.0801,5000.0
30.101000000000003,2987733.3883000016,4462512.954000004,
275.0,3142840.4853999987,4352227.331699997,
500.0,3142338.110100001,4356364.200800002,
500.0,3142367.5813000016,4356198.587700002,
40.181,3108331.5232999995,4302225.663400002,
30.0,3131905.0625,4358647.163400002,
100.0,3131855.778099999,4358649.960500002,
362.021,3120640.3231999986,4353930.996100001,
400.0,2933839.6393,4533446.963600002,3600.0
116.0,2969486.4866999984,4538277.2007,1160.0
500.0,3007513.071800001,4538218.239600003,6000.0
120.0,3008313.977000002,4544434.177100003,600.0
90.0,2969002.6273000017,4538200.5874999985,900.0
200.0,2968473.3137999997,4538043.253700003,2000.0
227.0,2992884.3323,4548167.5913999975,3756.0
100.0,2996779.1306999996,4535239.582199998,1520.0
39.0,2995496.9809999987,4534655.965899996,468.0
15.0,2553362.534499999,4513080.898699999,4100.0
300.0,2553372.9628,4513048.597099997,5110.0
300.0,2836917.4389999993,4352278.637100004,
26.871,2990262.297200002,4460054.461400002,
19.501,2987451.854699999,4461481.234700002,
18.401,2986367.103500001,4459199.217500001,
33.0,2991271.6103000008,4454348.775399998,
25.0,2987370.787900001,4462073.972499996,
45.971,2990297.808699999,4460094.542499997,
29.141,2985114.1933000013,4465423.191799998,
70.0,2837123.3035999984,4353665.839100003,
300.0,2835287.778900001,4348873.322999999,
203.0,3139811.827300001,4344803.534900002,
375.0,3140487.8605000004,4344987.243500002,
90.0,2691406.085900001,4225408.713200003,1440.0
168.0,2691058.4307999983,4225578.839599997,5680.0
430.0,2689625.9419,4226714.502300002,6880.0
500.0,2750353.332199998,4990495.818000004,
500.0,2749101.6394000016,4991311.162799999,
15.0,2749854.7994000018,4990607.368600003,
500.0,2750320.0326000005,4990496.875200003,
500.0,2749049.905000001,4991271.710900001,
3300.0,3027498.9448999986,4228659.156300001,
1500.0,3015890.215399999,4224030.612800002,
300.0,2716077.9921999983,4494855.0424000025,
50.0,2720968.478599999,4488883.471000001,
20.0,2821989.3159999996,4496130.9793,
275.0,2817644.8669000007,4498026.222199999,
300.0,2817280.214299999,4498231.215999998,
120.741,2826730.4208000004,4348783.137900002,
200.0,2715919.7723000012,4496684.860399999,
300.0,2715839.9923,4496523.724799998,
72.0,2716218.9571,4490169.660099998,
61.881,2547404.4378999993,4513195.8763,1113.84
5.0,2548301.1427000016,4513502.894000001,160.0
250.0,2548369.5106999986,4513536.907799996,4500.0
91.261,2556681.8225999996,4511561.8015,547.5600000000001
61.391000000000005,2634039.372200001,4231783.473499998,
500.0,2704604.9290000014,4212050.490599997,7500.0
500.0,2704761.4497999996,4212028.670000002,7500.0
400.0,2704792.8751000017,4212029.998199999,6000.0
100.0,2702025.718800001,4212643.607799999,5000.0
50.0,2703128.715999998,4212316.037299998,2500.0
120.0,2650610.192400001,4197654.009400003,
500.0,3007557.532400001,4538229.0418,6000.0
495.0,3140119.8850999996,4346677.090099998,
495.0,3140123.178100001,4346613.754000001,
12000.0,3028163.6185000017,4233792.901500002,
2000.0,3027535.351599999,4228693.114799999,
2000.0,3023549.5352,4224977.891900003,
250.0,2997980.8627000004,4437906.848099999,
1500.0,3022792.728399999,4219792.1888,
2000.0,3014396.9321999997,4243268.612000003,
300.0,3008955.1209000014,4406649.2870000005,
30.0,2640662.7074000016,4196268.481700003,1500.0
250.0,2633947.867899999,4196315.141000003,3750.0
500.0,2640694.1154000014,4196317.517800003,9000.0
1000.0,3022966.7393000014,4222456.8631,
2000.0,3027875.3027999997,4234373.374399997,
2100.0,3028253.9235000014,4239905.4956,
4023.0,2997707.170499999,4445538.280000001,
210.0,3139825.031300001,4344749.040600002,
500.0,3140130.8823999986,4346740.059100002,15033.33
120.0,3141521.8187000006,4351099.849600002,
250.0,3140128.834399998,4349029.3576000035,
15.0,3140300.3178000003,4344911.9048999995,
50.0,3140209.1129,4349199.883900002,
150.0,2691442.6268000007,4225411.909500003,2400.0
310.0,2817564.3231999986,4498099.451200001,
500.0,2631221.3838,4195536.085199997,7500.0
150.0,2708160.4441,4211771.022600003,1500.0
50.0,2759025.726599999,4219403.920500003,1850.0
500.0,2709830.5315000005,4211678.350699998,5000.0
500.0,2709276.2863,4211694.361100003,5000.0
92.0,2715165.532299999,4189951.347199999,1058.0
120.0,2726849.4738,4213956.414099999,3600.0
100.0,2759071.1427999996,4220702.942599997,2000.0
500.0,2758811.0956000015,4219777.3461000025,10000.0
50.0,2970013.4125000015,4538341.760399997,500.0
175.0,2991906.1873000003,4548736.385899998,1750.0
400.0,2968129.1766000018,4549721.645800002,4000.0
150.0,2547533.2063000016,4820351.597099997,1200.0
495.0,2547561.6305,4820321.9782000035,3615.0
328.24100000000004,2525960.6339000016,4860340.0792,2034.71
328.24100000000004,2525975.563099999,4860358.875200003,2034.71
15.0,2529120.382100001,4851148.684600003,1500.0
500.0,2545308.5782999992,4827824.983800001,3500.0
500.0,2635832.518199999,4195450.9256,10000.0
500.0,3009050.226599999,4406660.1633,
142.811,2678482.912900001,4231594.923299998,
18.0,2987905.1592999995,4456481.921099998,
27.801,2990336.601599999,4460114.936999999,
25.701,2987350.486200001,4461750.841200002,
250.0,2986715.3717,4460192.013599999,
16.811,2987348.200199999,4461767.631200001,
16.971,2987347.1537000015,4461779.378600001,
36.0,3044184.7727999985,4360400.769299999,
297.0,3139828.9563000016,4347130.336400002,
297.0,3139920.508299999,4346950.228500001,6534.0
498.0,3139710.3013000004,4347677.925999999,
230.951,2656356.133299999,4235266.482299998,
100.0,2689017.4334000014,4617780.898100004,800.0
300.0,2705026.864500001,4212002.4036,
600.0,2700880.013799999,4213315.806299999,9600.0
4500.0,2702989.3198999986,4212345.039800003,67500.0
15.0,2749415.3266000003,4990698.115400001,
500.0,2749662.9860999994,4990583.702399999,
500.0,2749630.3933999985,4990589.036200002,
500.0,2749601.716699999,4990599.930399999,
500.0,2749573.8816,4990606.7535,
216.0,2556269.654100001,4511568.936700001,1296.0
200.0,2530408.672200002,4512796.787699997,2200.0
160.0,2530390.5623000003,4512682.489200003,1760.0
129.501,2585177.105300002,4487445.945600003,1295.0
199.451,2664997.5463999994,4234258.939000003,
173.321,2663446.204599999,4234802.925300002,
51.581,2663461.6477999985,4234807.586300001,
450.281,2662088.7479000017,4234623.659599997,
14.531,2661382.962099999,4234644.055200003,
50.0,2556505.975299999,4511567.901299998,300.0
222.471,2660240.655000001,4234749.2557,
230.911,2661356.582800001,4234642.103399999,
25.0,3141524.5383,4351121.662299998,
494.0,3143345.396499999,4352543.5331000015,
200.0,3133730.353500001,4359024.838100001,
495.0,3130965.7412,4358558.855499998,
3000.0,3028306.539000001,4239845.556400001,
5000.0,3027550.235800002,4228814.295400001,
2000.0,3017925.1261,4222468.691399999,
700.0,3013329.1383000016,4244006.4234,
2000.0,3026820.7005999982,4258071.6054000035,
3000.0,3018169.6499000005,4228353.8002,
500.0,2663585.1856999993,4234865.9014,
216.731,2668884.8235,4233654.700599998,
500.0,2749636.7863,4990628.293899998,
494.0,2997705.909699999,4445544.502300002,
500.0,3027774.5199999996,4234787.985699996,
1250.0,3018639.457899999,4230946.090899996,
1000.0,3027744.861299999,4234973.875600003,
5772.0,3020419.642999999,4429786.885799997,
800.0,3013208.9274000004,4243978.248999998,
200.0,2836854.3797000013,4352181.558200002,
300.0,2837169.402899999,4353478.409699999,
246.141,2835009.721900001,4348561.187200002,
152.58100000000002,3116069.268199999,4309268.106299996,
80.0,2768835.1832000017,4219629.505800001,1200.0
200.0,2817707.290899999,4497944.009300001,
50.0,2799457.5238999985,4451062.2875000015,
21.0,2798202.3550000004,4438608.110100001,
5.0,2799659.5648000017,4452211.222000003,
288.0,2812565.292800002,4453365.581900001,
70.0,2992853.411200002,4548161.833499998,840.0
74.801,2991854.0045000017,4548762.8222,748.0
72.791,2977220.4442000017,4536991.582400002,1455.8000000000002
424.0,3006093.4494000003,4537974.432599999,4240.0
199.501,2993370.090300001,4548296.404100001,2394.0
100.0,2969434.757100001,4538268.3543,1000.0
325.0,2538880.3257,4839891.2255000025,
500.0,2547519.7503999993,4820384.5502,640.0
500.0,2547546.591499999,4820397.182899997,640.0
500.0,2545505.9433000013,4826811.126599997,3045.0
500.0,2545524.716499999,4826810.882299997,3045.0
68.241,2668061.9076999985,4233906.1589,
291.211,2664659.4736,4234492.868100002,
241.411,2635015.474800002,4231822.420299999,
306.901,2660748.7522,4234698.235399999,
40.0,2986832.269200001,4459685.1413,
15.661,2954999.5582999997,4484195.898500003,
58.801,2990225.015299998,4460005.839500003,
49.601,2990270.5771000013,4460074.999200001,
50.0,2988851.617800001,4462888.5222999975,
54.751000000000005,2991133.9783000015,4454323.150600001,
50.0,3142343.6724999994,4356422.388700001,
980.0,3114417.7206999995,4308298.838799998,
286.071,3135521.3784999996,4337165.4793,
15.0,3142323.0069000013,4356304.272100002,
160.0,2694073.9309,4225094.001800001,8000.0
448.031,2661064.4527000003,4234669.000399999,
61.681,2672567.6195,4234113.4287,
57.011,2672559.1378000006,4234109.143399999,1026.18
300.0,2672319.0122999996,4233893.932499997,5400.0
290.341,2664585.117800001,4234577.5295,5806.8
15.0,2748183.1851000004,4991410.246100001,
500.0,2749224.0097000003,4990677.977499999,
500.0,2749185.2291,4990686.114100002,
500.0,2750386.2512999997,4990493.417599998,
131.0,2821763.0106000006,4496315.413400002,
350.0,2820559.4268000014,4497203.184199996,
50.0,2829756.9114000015,4500422.668899998,
195.0,2817675.5588000007,4497983.317199998,
217.0,2829683.593699999,4499916.497400001,
500.0,2828100.6807000004,4499693.908399999,
217.0,2748847.722100001,4177188.836300001,3588.0
250.0,2733271.090399999,4179550.560800001,1900.0
15.0,2730982.7738000005,4214606.480899997,750.0
452.851,2526219.7945999987,4860188.1043,2781.2
250.0,2577823.6794000007,4483545.143799998,3750.0
15.0,2568708.041999999,4490014.004500002,225.0
134.321,2574331.3550999984,4486253.7425,1343.1999999999998
80.0,2572750.752799999,4488062.393200003,850.0
15.0,2590458.525699999,4495969.642099999,200.0
500.0,2704027.414799999,4212190.977899998,7500.0
500.0,2703542.1438999996,4212264.0154,7500.0
500.0,2703570.351,4212222.322899997,7500.0
500.0,2703908.0533999987,4212184.421800002,7500.0
500.0,2704021.5078999996,4212170.5879999995,7500.0
1800.0,3027462.5482,4228619.743199997,
400.0,3029099.7643,4266977.4657000005,
1000.0,3023625.2985000014,4225071.571400002,
50.0,3141800.6393,4351588.683600001,
50.0,3140007.9455000013,4348794.798600003,
240.0,3142457.0535000004,4356925.708700001,
160.0,3142105.6116000004,4351939.4586,
280.0,3142072.678100001,4351904.537699997,
1294.421,3133945.165100001,4359077.573399998,
300.071,2661708.3528999984,4234677.896600001,
90.481,2656401.5782000013,4235258.954599999,
500.0,2750419.360800002,4990489.584899999,
500.0,2748641.5934000015,4991246.023900002,
1500.0,3029007.153499998,4267133.021700002,
1500.0,3029001.8762000017,4267165.091200002,
3500.0,3028237.8022000007,4233705.843999997,
1000.0,3028413.9179,4233568.303800002,
4000.0,3025524.512699999,4244028.112300001,
1000.0,3025530.897399999,4243998.668200001,
511.781,3120845.088799998,4311294.8759,
1280.0,3142360.9125000015,4356491.676799998,
3697.0,2997778.466400001,4445534.404700004,
170.0,2730974.7996000014,4214609.478299998,3060.0
399.0,2712106.9723999985,4211910.104800001,3990.0
245.0,2706597.1173,4189318.6948999986,1617.0
300.0,2758845.125500001,4220187.215400003,4500.0
15.0,2711026.1297999993,4211690.631300002,750.0
500.0,2729428.6534,4214331.935999997,9000.0
259.801,2810380.9157,4456496.833300002,
500.0,2704143.1237999983,4212157.308399998,7500.0
301.321,2996472.979200002,4535107.553499997,3615.84
114.451,2993798.7249,4548153.524700001,2289.0
300.0,2964528.068500001,4536096.6049000025,3000.0
300.0,2964551.835000001,4536162.895199999,3000.0
52.501000000000005,2993444.5731000006,4548317.559699997,372.0
500.0,3007658.1235999987,4538249.682499997,6000.0
300.0,2547473.9461000003,4820592.356700003,800.0
300.0,2547449.223299999,4820586.547399998,800.0
345.0,2531220.2742,4846599.933799997,2520.0
54.0,2537513.8203999996,4842008.3675,288.0
195.351,2648672.4904999994,4237413.050700001,
146.821,2657355.4032999985,4235087.431100003,
120.0,2686635.162300002,4191363.9824,
100.0,2683569.8902000003,4191322.826399997,
500.0,2678628.8658000007,4232052.513999999,
25.0,2957540.596500002,4488193.774400003,
200.0,2957572.058600001,4488168.092600003,
18.761,2987404.9166,4462210.499899998,
26.101000000000003,2991139.3011999987,4454330.256999999,
41.341,2990319.689399998,4460108.257799998,
38.581,2987447.0738999993,4462324.6674000025,
2200.0,3027540.5720999986,4228855.8917,
3200.0,3027531.532499999,4228919.154600002,
3151.0,2998472.2151999995,4438808.1652000025,
560.0,2997765.910500001,4445539.508599997,
480.071,2664004.459399998,4235036.602799997,9601.4
300.0,2681842.6017999984,4244635.237999998,5716.67
100.961,2662191.4287,4234616.0945999995,
347.151,2661509.044,4234642.529799998,
497.581,2649795.205699999,4237048.508000001,
498.751,2649104.107900001,4237254.895000003,
500.0,2748996.6684999987,4991227.523400001,
500.0,2749614.108100001,4990566.1721,
247.701,2836797.6713999994,4352079.8522000015,
24.561,2811933.609099999,4443987.582900003,
24.801,2811399.0698000006,4443740.867299996,
500.0,2800306.0,4437214.735299997,
56.501000000000005,2811927.3018999994,4444019.261100002,
177.0,2637730.8660000004,4966540.520800002,1504.5
349.701,2637645.7892999984,4963605.356299996,2972.45
139.311,2637591.6975999996,4964009.694200002,1184.14
166.601,2637806.3027999997,4966854.841499999,1416.1
473.041,2727349.7408000007,4214004.6162,14191.2
326.62100000000004,2727320.296,4213999.962200001,9798.3
292.24100000000004,2531238.7567999996,4846591.120399997,498.4
500.0,2547167.2646999992,4821463.9081000015,
15.0,2587764.786200002,4488835.127400003,850.0
80.0,2587767.652800001,4488836.420400001,850.0
80.0,2570122.9912,4493271.826899998,850.0
15.0,2572949.560600002,4496513.016900003,200.0
80.0,2596061.024799999,4495658.639399998,800.0
365.071,2597801.7432999983,4496925.457500003,5476.05
150.0,2636005.640999999,4195291.0405,
350.0,2635941.524500001,4195262.5271999985,
500.0,2636007.3225999996,4195327.303599998,11600.0
500.0,2635544.386599999,4195775.6906,8000.0
870.091,3114435.4351999983,4350850.042300001,
400.0,3136461.353100002,4339618.871399999,
687.701,3140680.6948000006,4349975.900399998,
175.781,3142387.4279999994,4356574.896700002,
200.0,3135000.290899999,4334209.116899997,
1500.0,3135470.8321,4334931.324199997,
300.0,3134926.3905999996,4334002.1538999975,
50.0,3140713.772500001,4350007.958800003,
15.0,3143007.6512,4359774.957999997,
15.0,2678700.1684999987,4232090.228399999,3766.67
250.0,2681353.5978999995,4239459.5933,5166.67
20.0,2664463.325100001,4234647.622699998,
305.841,2836608.3137999997,4351774.874499999,
200.0,2837140.8176000006,4352718.938199997,
3000.0,3013400.911600001,4244029.6844,
2400.0,3013531.997200001,4243996.0348000005,
3000.0,3028273.468699999,4239880.388300002,
1600.0,3014877.2357,4224614.725599997,
1040.0,2998397.588300001,4438691.2853000015,
3000.0,3023266.555300001,4246192.173799999,
13606.0,2998421.603700001,4438716.839400001,
1700.0,3028656.7338000014,4233303.601499997,
3500.0,3027626.8249000013,4229176.720700003,
100.0,2709623.337099999,4211688.668300003,1000.0
200.0,2728200.6961000003,4214116.064800002,3600.0
160.0,2998494.9054999985,4535732.487899996,6208.0
36.0,2729579.1920000017,4214371.257299997,900.0
15.0,2710147.355799999,4211679.459600002,750.0
500.0,2728153.5665000007,4214123.280699998,9000.0
15.0,2919406.808699999,4528285.1096,2400.0
300.0,2732462.4868,4180077.588799998,2280.0
80.931,2723848.5306,4214488.788099997,2427.9
500.0,2733147.0407,4179687.708300002,4200.0
15.0,2640489.827399999,4196137.988300003,3999.99
240.0,2632039.4701999985,4196045.931699999,3600.0
84.0,2993185.1942999996,4548239.421400003,
120.0,2968717.096099999,4538081.951200001,1200.0
101.0,2993068.205499999,4548191.233000003,1612.0
101.0,2993066.621199999,4548197.593000002,1612.0
38.0,2993592.2360000014,4548376.045299999,760.0
154.0,2993234.588100001,4548254.240699999,1848.0
500.0,2547008.8698000014,4821924.779299997,
581.0,2547679.8018999994,4820034.552699998,648.0
22.0,2537615.1761000007,4841943.406199999,532.8
15.0,2680885.1130999997,4241281.956900001,4516.66
148.05100000000002,2669044.2690000013,4233750.5407000035,2961.0
159.321,2663141.2300000004,4234722.6625000015,
27.801,2987385.1812999994,4461604.227600001,
87.70100000000001,2990258.5779,4460056.348200001,
16.211000000000002,2986380.6152999997,4459204.050399996,
26.0,2991271.0210000016,4454353.830200002,
73.34100000000001,2987494.6380999982,4462384.568700001,
43.0,2990381.5276999995,4460126.3081,
19.601000000000003,2990331.0518999994,4460124.226099998,
267.0,2997777.4488999993,4445530.803900003,
500.0,3022795.850400001,4219825.3785,
150.64100000000002,2656723.5716999993,4235196.776299998,
60.341,2655665.8915,4235392.630900003,
357.361,2661477.1889000013,4234648.6445999965,
496.301,2660158.9978,4234759.604500003,
103.771,2662017.316300001,4234625.417800002,
148.161,2654447.1730000004,4235619.320900001,
15.0,2681873.0823,4244657.899800003,4801.66
50.0,3139749.1644,4347942.7742,
50.0,3139859.601399999,4348436.659599997,
15.0,3130902.1807000004,4358543.693700001,
50.0,3139708.396899998,4347829.628600001,
108.0,3142128.9921999983,4351964.398599997,
343.0,2831419.826200001,4203748.792599998,4459.0
500.0,2815740.9838999994,4399373.361000001,
4091.0,2998415.788800001,4438698.753200002,
500.0,2703948.595800001,4528655.2250000015,7000.0
20.0,2710941.074099999,4533716.605499998,1780.0
100.0,2708229.9919000007,4532576.905599996,2800.0
200.821,2759092.045600001,4559436.389600001,1340.8
86.111,2775756.0084999986,4557475.434799999,1032.0
5769.0,2998370.9012,4438657.989299998,
72.0,2415101.072900001,4481091.924699999,
100.0,2415115.5210999995,4481124.9147000015,
500.0,2413248.9266999997,4433127.030000001,
15.0,2413712.991700001,4433112.773000002,
15.0,2413888.8247000016,4491079.080899999,
6435.0,2415876.6724000014,4432136.792499997,
30.601000000000003,2615319.027899999,4573024.352799997,
402.091,2597975.410799999,4576326.687399998,
13.521,2597974.785100002,4576339.3015,
196.941,2585172.710200001,4575219.835000001,
144.0,2609075.153999999,4703856.866999999,1296.0
56.011,2465724.463300001,4437256.729000002,
204.651,2466333.5306,4438539.868000001,
50.0,2463759.679200001,4442298.0242,
190.0,2464076.7245000005,4442212.829300001,
6145.321,2280096.8867999986,4601136.602300003,
2501.801,2712526.2289000005,4998808.627300002,
234.661,2464099.329999998,4442204.506300002,
300.0,2477791.900899999,4418293.172200002,
50.151,2477819.75,4417351.420999996,
70.0,2477891.2732999995,4417605.317299999,
30.0,2473450.5496000014,4424659.381200001,
600.00075,2664969.185899999,4540682.715999998,
31.501,2977232.5610999987,4536980.490699999,315.0
230.0,2968403.3202,4538037.586099997,2300.0
85.0,2968789.6226000004,4538072.520999998,850.0
60.601000000000006,2969038.2584000006,4538213.438000001,606.0
320.141,2547379.5150999986,4820829.5955,2240.98
500.0,2538756.595800001,4839986.239299998,
300.0,2545093.196899999,4829377.495999999,
300.0,2545084.8651,4829319.854000002,
203.0,2531287.8429000005,4846587.361000001,
500.0,2523759.2479999997,4861858.599799998,
500.0,2792062.0736000016,4209872.7086,5000.0
85.0,2748400.1886,4429804.2086,
150.0,2792778.0967000015,4209842.860399999,1500.0
500.0,2792927.483600002,4209853.872299999,4000.0
390.0,2791436.0128000006,4209894.983000003,3900.0
100.0,2833439.664500002,4162716.766400002,400.0
970.0,2825579.5282999985,4209852.936800003,11640.0
90.0,2833433.5590000004,4162724.163400002,280.0
