AREA_SIZE,AREA_SIZE,x,y,polygons,price
220.0,220.0,2824726.6807999983,4452969.182099998,"POLYGON ((2824715.4155 4452978.026299998, 2824728.0830000006 4452983.465400003, 2824737.9461000003 4452960.338100001, 2824725.2787000015 4452954.898900002, 2824715.4155 4452978.026299998))",
273.0,273.0,2824738.541099999,4452937.307700001,"POLYGON ((2824725.790600002 4452946.097999997, 2824740.6919 4452952.687200002, 2824751.2914999984 4452928.5176, 2824736.390299998 4452921.928400002, 2824725.790600002 4452946.097999997))",
97.501,97.501,2822613.3062999994,4448497.767999999,"POLYGON ((2822609.403099999 4448507.267800003, 2822617.539900001 4448507.126000002, 2822617.209399998 4448488.268399999, 2822609.0727000013 4448488.410099998, 2822609.403099999 4448507.267800003))",
200.0,200.0,2823115.5418,4447061.623099998,"POLYGON ((2823113.3861000016 4447075.516099997, 2823127.892000001 4447055.014399998, 2823117.6975000016 4447047.7302, 2823103.1915000007 4447068.231799997, 2823113.3861000016 4447075.516099997))",
300.0,300.0,2821740.5040999986,4449634.911799997,"POLYGON ((2821728.1779000014 4449650.481399998, 2821759.6567 4449629.885700002, 2821752.820700001 4449619.343599997, 2821721.3544999994 4449639.939099997, 2821728.1779000014 4449650.481399998))",
150.0,150.0,2823533.4327000007,4446667.373800002,"POLYGON ((2823530.721000001 4446678.376100004, 2823544.5857000016 4446665.6664, 2823536.152800001 4446656.370899998, 2823522.2754999995 4446669.080799997, 2823530.721000001 4446678.376100004))",
200.0,200.0,2823635.8971999995,4446581.959100001,"POLYGON ((2823629.914500002 4446594.670199998, 2823649.6099999994 4446579.135499999, 2823641.882199999 4446569.251699999, 2823622.1865000017 4446584.773800001, 2823629.914500002 4446594.670199998))",
25.0,25.0,2824457.6886,4443254.3505000025,"POLYGON ((2824455.7465000004 4443258.342500001, 2824461.661899999 4443256.308600001, 2824459.636500001 4443250.3552, 2824453.708799999 4443252.401900001, 2824455.7465000004 4443258.342500001))",
150.0,150.0,2822896.6904999986,4447307.2566,"POLYGON ((2822885.361200001 4447314.378600001, 2822892.8169 4447320.105800003, 2822908.019699998 4447300.134499997, 2822900.564100001 4447294.407399997, 2822885.361200001 4447314.378600001))",
200.0,200.0,2823298.222600002,4446862.789999999,"POLYGON ((2823284.8577999994 4446866.9516, 2823293.5128999986 4446876.030500002, 2823311.592799999 4446858.620800003, 2823302.9252999984 4446849.554700002, 2823284.8577999994 4446866.9516))",
158.451,158.451,2208682.074099999,4819719.428599998,"POLYGON ((2208679.8082000017 4819678.414099999, 2208671.7567000017 4819679.581100002, 2208684.1471999995 4819758.411899999, 2208693.6279999986 4819756.304700002, 2208688.5020999983 4819735.386200003, 2208683.6651999988 4819707.286499999, 2208680.7360999994 4819687.116899997, 2208679.8082000017 4819678.414099999))",
49.981,49.981,3138096.8451999985,4358864.5852999985,"POLYGON ((3138097.4312000014 4358857.649599999, 3138090.971500002 4358868.276600003, 3138096.2624999993 4358871.519900002, 3138102.7173000015 4358860.893100001, 3138097.4312000014 4358857.649599999))",
300.341,300.341,3141587.581700001,4363689.320200004,"POLYGON ((3141573.9767999984 4363696.291299999, 3141596.3658000007 4363701.869199999, 3141601.1862999983 4363682.348499998, 3141578.7974000014 4363676.7717999965, 3141573.9767999984 4363696.291299999))",
312.49100000000004,312.49100000000004,3141597.3982999995,4363615.6677,"POLYGON ((3141614.166200001 4363611.265799999, 3141583.831599999 4363604.836099997, 3141580.629999999 4363620.068899997, 3141610.9646999985 4363626.499899998, 3141614.166200001 4363611.265799999))",
420.0,420.0,2821881.7936999984,4449547.405299999,"POLYGON ((2821867.406399999 4449565.632100001, 2821904.299800001 4449541.877800003, 2821896.1810000017 4449529.178499997, 2821859.2875999995 4449552.932700001, 2821867.406399999 4449565.632100001))",
500.0,500.0,2824503.1152999997,4442010.763099998,"POLYGON ((2824501.9334999993 4442030.843900003, 2824522.8838 4442007.516999997, 2824504.2971 4441990.682300001, 2824483.3467000015 4442014.009099998, 2824501.9334999993 4442030.843900003))",
300.0,300.0,2822951.262699999,4447247.333800003,"POLYGON ((2822952.3746999986 4447263.009499997, 2822965.9331 4447241.8675, 2822950.150600001 4447231.6581000015, 2822936.5922 4447252.800099999, 2822952.3746999986 4447263.009499997))",
200.0,200.0,2823878.052099999,4446411.496299997,"POLYGON ((2823871.3497 4446423.832400002, 2823891.9003 4446409.479500003, 2823884.7545000017 4446399.1602, 2823864.204 4446413.512999997, 2823871.3497 4446423.832400002))",
260.0,260.0,2822402.2335,4448849.670199998,"POLYGON ((2822396.3872999996 4448866.169399999, 2822417.585000001 4448841.356700003, 2822408.0775999986 4448833.1679000035, 2822386.8801000006 4448857.993100002, 2822396.3872999996 4448866.169399999))",
500.011,500.011,3133712.5190000013,4332446.2038,"POLYGON ((3133726.0573000014 4332474.801700003, 3133735.967700001 4332467.3719, 3133698.979699999 4332417.605300002, 3133689.0705000013 4332425.034999996, 3133726.0573000014 4332474.801700003))",
312.021,312.021,3141098.048799999,4363149.146300003,"POLYGON ((3141081.1319000013 4363148.645199999, 3141088.389800001 4363163.104099996, 3141114.9657000005 4363149.647399999, 3141107.707899999 4363135.188500002, 3141081.1319000013 4363148.645199999))",
50.0,50.0,3137622.5130000003,4358633.486599997,"POLYGON ((3137619.4219999984 4358627.257200003, 3137619.4059999995 4358639.7073, 3137625.6039999984 4358639.715999998, 3137625.620000001 4358627.265900001, 3137619.4219999984 4358627.257200003))",
250.051,250.051,3138985.9354999997,4359685.053999998,"POLYGON ((3138972.0588999987 4359675.734700002, 3138989.5876 4359701.413800001, 3138999.8121999986 4359694.373300001, 3138982.283500001 4359668.694200002, 3138972.0588999987 4359675.734700002))",
407.401,407.401,3140807.6072000004,4362530.490199998,"POLYGON ((3140788.912799999 4362518.2326000035, 3140814.4800000004 4362551.8244, 3140826.3015 4362542.7478, 3140800.7344000004 4362509.156099997, 3140788.912799999 4362518.2326000035))",
400.0,400.0,2821988.490699999,4449476.563500002,"POLYGON ((2821981.232900001 4449493.745399997, 2822007.0656999983 4449475.983999997, 2821995.7485000007 4449459.3816, 2821969.9157 4449477.142999999, 2821981.232900001 4449493.745399997))",
200.0,200.0,2823188.7978999987,4446971.489,"POLYGON ((2823185.0095999986 4446985.015600003, 2823201.845899999 4446966.416699998, 2823192.586199999 4446957.9624999985, 2823175.7498999983 4446976.561300002, 2823185.0095999986 4446985.015600003))",
110.011,110.011,2837054.3599000014,4352505.910700001,"POLYGON ((2837051.0086999983 4352514.624200001, 2837063.2223999985 4352508.340899996, 2837057.465399999 4352497.050700001, 2837045.579399999 4352503.6655, 2837051.0086999983 4352514.624200001))",
400.0,400.0,2836659.836100001,4351864.0176,"POLYGON ((2836656.7564999983 4351881.175899997, 2836676.6215999983 4351869.740500003, 2836663.0516000018 4351846.507299997, 2836642.8806000017 4351859.0315999985, 2836656.7564999983 4351881.175899997))",
15.0,15.0,3133188.5036999993,4331461.832999997,"POLYGON ((3133186.867899999 4331465.060400002, 3133190.568599999 4331464.800499998, 3133190.139800001 4331458.6061, 3133186.439100001 4331458.864699997, 3133186.867899999 4331465.060400002))",
15.021,15.021,2540629.0731999986,4514269.7839,"POLYGON ((2540632.2179999985 4514271.120399997, 2540630.4855000004 4514266.581500001, 2540625.875500001 4514268.4848000035, 2540627.7344999984 4514272.987300001, 2540632.2179999985 4514271.120399997))",
300.911,300.911,2540642.827300001,4514844.653999999,"POLYGON ((2540644.510400001 4514867.907700002, 2540651.5681000017 4514823.303400002, 2540640.7523000017 4514821.661700003, 2540634.355900001 4514866.7804000005, 2540644.510400001 4514867.907700002))",
500.211,500.211,2818858.709399998,4498169.2885000035,"POLYGON ((2818837.5403000005 4498171.766400002, 2818840.5370999984 4498174.667800002, 2818875.1887999997 4498184.994199999, 2818878.4477000013 4498163.420500003, 2818843.172200002 4498154.366300002, 2818837.5403000005 4498171.766400002))",
1642.091,1642.091,2661329.957899999,4541059.9771,"POLYGON ((2661237.970400002 4541155.632200003, 2661238.222199999 4541159.031000003, 2661246.135499999 4541161.988899998, 2661249.283 4541161.8508, 2661255.163400002 4541158.524099998, 2661264.3671000004 4541157.377599999, 2661269.2399999984 4541155.109499998, 2661280.531800002 4541148.564400002, 2661287.4569999985 4541142.294200003, 2661293.7408000007 4541138.003899999, 2661306.593800001 4541123.417099997, 2661313.2820000015 4541115.273800001, 2661315.4179 4541112.3442, 2661319.0342000015 4541105.802699998, 2661326.0670000017 4541091.813299999, 2661328.7723000012 4541085.275300004, 2661329.4255000018 4541083.745399997, 2661331.0771999992 4541079.938000001, 2661329.3773000017 4541074.2905, 2661334.3511000015 4541064.267300002, 2661338.1187000014 4541057.204999998, 2661348.3299000002 4541039.740500003, 2661364.3268 4541016.360699996, 2661370.3018999994 4541006.058799997, 2661373.8110999987 4540999.7826000005, 2661377.6437 4540988.4103000015, 2661380.0264 4540982.360600002, 2661390.8187999986 4540951.4811, 2661398.025600001 4540925.586400002, 2661400.2377999984 4540919.177900001, 2661402.5231 4540913.7897000015, 2661402.041000001 4540903.0407000035, 2661393.1702000014 4540903.430200003, 2661395.5276000015 4540909.611699998, 2661395.262600001 4540918.372100003, 2661392.713399999 4540931.218900003, 2661382.4822999984 4540960.625600003, 2661374.2621 4540985.594300002, 2661368.0810000002 4540999.737800002, 2661361.3423999995 4541011.744499996, 2661352.644099999 4541021.534400001, 2661342.3356 4541029.651900001, 2661341.1997999996 4541030.184699997, 2661339.594700001 4541030.921499997, 2661336.853 4541031.925700001, 2661335.6488999985 4541032.729999997, 2661332.7459000014 4541035.1391, 2661328.2540999986 4541042.463200003, 2661327.495099999 4541049.925499998, 2661325.0084999986 4541055.541599996, 2661321.4684999995 4541066.106600001, 2661309.3885999992 4541093.623999998, 2661300.0841000006 4541113.362800002, 2661292.9891000018 4541123.481600001, 2661281.6887000017 4541137.367700003, 2661264.3805 4541151.528099999, 2661259.4437999986 4541153.935999997, 2661251.1554000005 4541155.688000001, 2661243.355900001 4541156.615699999, 2661237.970400002 4541155.632200003))",
3423.101,3423.101,2866678.5020000003,4165129.072899997,"POLYGON ((2866521.9842000008 4165179.2069000006, 2866525.2727999985 4165191.2151999995, 2866525.2302 4165197.0243000016, 2866706.5540000014 4165129.6334000006, 2866859.0383 4165056.0253000036, 2866854.6462000012 4165040.848200001, 2866830.423799999 4165058.9231999964, 2866799.856400002 4165074.8784999996, 2866659.9321000017 4165129.6893000007, 2866608.0036000013 4165150.8266000003, 2866521.9842000008 4165179.2069000006))",
300.0,300.0,2823994.3982000016,4446323.493000001,"POLYGON ((2823991.1382 4446338.8596, 2824010.0047000013 4446322.330799997, 2823997.6581000015 4446308.126500003, 2823978.7916 4446324.655299999, 2823991.1382 4446338.8596))",
480.0,480.0,2822030.217799999,4449447.900200002,"POLYGON ((2822020.3225000016 4449466.828100003, 2822051.3781000003 4449445.609099999, 2822040.1103999987 4449428.9683, 2822009.0549999997 4449450.1998, 2822020.3225000016 4449466.828100003))",
1742.251,1742.251,2635361.978100002,4862028.054200001,"POLYGON ((2635360.918900002 4861973.627700001, 2635329.9034 4861996.495499998, 2635358.550999999 4862056.547600001, 2635369.3775999993 4862082.786499999, 2635392.8852000013 4862072.809900001, 2635383.8313000016 4862050.448600002, 2635360.918900002 4861973.627700001))",
928.251,928.251,2423026.8904,4620799.493299998,"POLYGON ((2422997.2282 4620795.2623, 2423007.257199999 4620799.157700002, 2423020.3462000005 4620807.151299998, 2423034.4246999994 4620820.342600003, 2423042.965 4620831.032499999, 2423059.7104 4620817.558700003, 2423038.717099998 4620794.1558, 2423035.478 4620790.568899997, 2423033.7952999994 4620790.528099999, 2423031.649799999 4620790.4760000035, 2423027.9268999994 4620788.032200001, 2423009.354600001 4620763.644000001, 2422997.2282 4620795.2623))",
406.251,406.251,3140917.929200001,4362701.4804000035,"POLYGON ((3140901.4208000004 4362688.4679000005, 3140920.3772 4362722.4130000025, 3140934.4376000017 4362714.493000001, 3140915.4811999984 4362680.548, 3140901.4208000004 4362688.4679000005))",
312.011,312.011,3141297.4974000007,4363278.835000001,"POLYGON ((3141296.1719999984 4363261.8891, 3141282.6413000003 4363270.691699997, 3141298.8227000013 4363295.781199999, 3141312.3533999994 4363286.977300003, 3141296.1719999984 4363261.8891))",
199.0,199.0,2454378.6512,4618481.629600003,"POLYGON ((2454368.933699999 4618481.2064, 2454387.454500001 4618485.777400002, 2454388.3726999983 4618482.052900001, 2454369.8390999995 4618477.481600001, 2454368.933699999 4618481.2064))",
199.0,199.0,2454397.0584000014,4618494.727499999,"POLYGON ((2454387.8062999994 4618495.074500002, 2454405.099300001 4618499.338299997, 2454406.3106000014 4618494.380599998, 2454389.0176 4618490.116700001, 2454387.8062999994 4618495.074500002))",
199.0,199.0,2454379.145300001,4618490.303499997,"POLYGON ((2454371.7415000014 4618491.104999997, 2454385.3378 4618494.459899999, 2454386.5491000004 4618489.5022, 2454372.952799998 4618486.147200003, 2454371.7415000014 4618491.104999997))",
160.0,160.0,2454510.4268999994,4618525.330200002,"POLYGON ((2454498.8599000014 4618519.8662, 2454498.0075999983 4618522.276000001, 2454522.0064999983 4618530.7962, 2454522.846099999 4618528.386200003, 2454498.8599000014 4618519.8662))",
160.0,160.0,2454511.6996,4618521.722000003,"POLYGON ((2454494.5645999983 4618512.926100001, 2454492.8599999994 4618517.745700002, 2454528.845800001 4618530.519400001, 2454530.537700001 4618525.699600004, 2454494.5645999983 4618512.926100001))",
93.331,93.331,2824683.2410999984,4349631.7733,"POLYGON ((2824674.356800001 4349642.575099997, 2824696.0084000006 4349624.385200001, 2824693.004999999 4349620.802100003, 2824670.8106999993 4349638.339400001, 2824674.356800001 4349642.575099997))",
15.0,15.0,3133601.0812,4332357.627099998,"POLYGON ((3133601.2399999984 4332361.244599998, 3133604.3345 4332359.189300001, 3133600.9224000014 4332354.009199999, 3133597.8280000016 4332356.065700002, 3133601.2399999984 4332361.244599998))",
15.0,15.0,3133377.7426999994,4332022.718800001,"POLYGON ((3133377.650199998 4332026.338299997, 3133380.8792000003 4332024.504900001, 3133377.8352000006 4332019.098899998, 3133374.6063 4332020.933600001, 3133377.650199998 4332026.338299997))",
15.0,15.0,3133308.7525999993,4331896.407300003,"POLYGON ((3133308.6591 4331900.027500004, 3133311.889199998 4331898.1928, 3133308.8453 4331892.786899999, 3133305.6163999997 4331894.6215, 3133308.6591 4331900.027500004))",
500.141,500.141,3133564.722100001,4332241.844700001,"POLYGON ((3133583.8007000014 4332248.385499999, 3133564.3894999996 4332221.599399999, 3133545.6433999985 4332235.303300001, 3133565.0546999983 4332262.090599999, 3133583.8007000014 4332248.385499999))",
500.181,500.181,3133346.1196999997,4331883.3684,"POLYGON ((3133363.474300001 4331893.671700001, 3133349.895799998 4331863.478699997, 3133328.7650999986 4331873.065200001, 3133342.343600001 4331903.258199997, 3133363.474300001 4331893.671700001))",
596.3910000000001,596.3910000000001,2201648.0815000013,4809525.811399996,"POLYGON ((2201648.791000001 4809493.364399999, 2201643.275699999 4809522.5392, 2201636.1345999986 4809545.781300001, 2201623.120099999 4809571.2184000015, 2201629.0709999986 4809574.389799997, 2201652.786600001 4809531.221900001, 2201671.2377999984 4809497.635399997, 2201648.791000001 4809493.364399999))",
286.0,286.0,2822158.921,4449342.2579,"POLYGON ((2822143.318599999 4449345.813500002, 2822154.493999999 4449357.7016, 2822174.523400001 4449338.702399999, 2822163.348000001 4449326.814400002, 2822143.318599999 4449345.813500002))",
36.0,36.0,2822170.754999999,4449345.769100003,"POLYGON ((2822166.576699998 4449352.309900001, 2822177.5124000013 4449341.967200004, 2822174.9439999983 4449339.224600002, 2822163.9959000014 4449349.567500003, 2822166.576699998 4449352.309900001))",
80.0,80.0,2822606.4177,4448568.323700003,"POLYGON ((2822598.929299999 4448571.185500003, 2822610.841699999 4448575.038900003, 2822613.9111 4448565.4629999995, 2822601.986200001 4448561.609899998, 2822598.929299999 4448571.185500003))",
300.0,300.0,2824777.1336999983,4452614.9331,"POLYGON ((2824763.8979 4452606.539899997, 2824772.8172000013 4452630.047600001, 2824790.3693999983 4452623.326300003, 2824781.450100001 4452599.818700001, 2824763.8979 4452606.539899997))",
500.0,500.0,2703835.235199999,4984576.243199997,"POLYGON ((2703841.0199999996 4984596.9802, 2703854.2371999994 4984566.451700002, 2703845.3889000006 4984564.0748, 2703833.2135999985 4984557.3803, 2703829.0923999995 4984554.789099999, 2703817.090500001 4984585.6448, 2703841.0199999996 4984596.9802))",10500.0
15.091,15.091,2540572.4503000006,4515097.415399998,"POLYGON ((2540575.2820000015 4515095.376400001, 2540571.6356999986 4515093.736199997, 2540569.636 4515099.493900001, 2540573.245099999 4515101.0830999985, 2540575.2820000015 4515095.376400001))",
210.0,210.0,3003490.9221,4404405.7192,"POLYGON ((3003456.2743999995 4404388.442900002, 3003523.4811000004 4404426.696800001, 3003525.5698999986 4404422.995300002, 3003458.3630999997 4404384.741400003, 3003456.2743999995 4404388.442900002))",
150.0,150.0,3002933.291099999,4404013.7179000005,"POLYGON ((3002921.5749999993 4403998.763800003, 3002917.3792000003 4404003.388400003, 3002945.0073999986 4404028.6721, 3002949.2032000013 4404024.047499999, 3002921.5749999993 4403998.763800003))",
100.0,100.0,3002974.2129999995,4404048.203500003,"POLYGON ((3002962.9056 4404042.087899998, 3002981.3246 4404058.943700001, 3002985.520399999 4404054.3191, 3002967.101399999 4404037.463299997, 3002962.9056 4404042.087899998))",
100.0,100.0,3003027.605300002,4404091.580600001,"POLYGON ((3003017.5515 4404089.7993, 3003033.0901000015 4404100.228399999, 3003037.6591 4404093.3618, 3003022.1204999983 4404082.932800002, 3003017.5515 4404089.7993))",
75.0,75.0,3003391.074099999,4404356.961099997,"POLYGON ((3003381.3189999983 4404355.5901999995, 3003398.0593000017 4404363.936099999, 3003400.8293000013 4404358.331900001, 3003384.0890000015 4404349.986000001, 3003381.3189999983 4404355.5901999995))",
222.531,222.531,2460578.7030000016,4616579.162900001,"POLYGON ((2460560.274799999 4616569.551899999, 2460591.084399998 4616595.3596, 2460597.3654000014 4616589.021700002, 2460566.093699999 4616562.784199998, 2460560.274799999 4616569.551899999))",
420.371,420.371,2819047.3110999987,4498183.927500002,"POLYGON ((2819062.0097999983 4498192.269400001, 2819056.7584000006 4498167.950400002, 2819035.8871 4498170.862400003, 2819035.8552 4498201.961900003, 2819062.0097999983 4498192.269400001))",
412.911,412.911,2665630.666200001,4540100.555600002,"POLYGON ((2665631.0832 4540121.514600001, 2665640.974800002 4540097.533699997, 2665643.7080999985 4540088.858900003, 2665645.6939999983 4540084.0907000005, 2665630.9437999986 4540078.424800001, 2665624.6559000015 4540095.938600004, 2665614.0341 4540115.809299998, 2665631.0832 4540121.514600001))",
90.0,90.0,2822588.2419000007,4448616.343000002,"POLYGON ((2822580.1591 4448618.736599997, 2822591.467700001 4448624.157899998, 2822596.318599999 4448613.940399997, 2822585.0227000006 4448608.531400003, 2822580.1591 4448618.736599997))",
250.0,250.0,2824418.6182000004,4445867.115099996,"POLYGON ((2824412.913400002 4445883.0383, 2824433.6810000017 4445859.529799998, 2824424.322900001 4445851.192000002, 2824403.5551999994 4445874.700499997, 2824412.913400002 4445883.0383))",
405.0,405.0,2823220.0513000004,4446942.164999999,"POLYGON ((2823204.272599999 4446966.268700004, 2823243.848000001 4446926.006200001, 2823235.835000001 4446918.062100001, 2823196.259399999 4446958.311999999, 2823204.272599999 4446966.268700004))",
500.161,500.161,3133236.4514999986,4331506.956799999,"POLYGON ((3133247.373399999 4331523.9750000015, 3133248.6955000013 4331490.8719, 3133225.528900001 4331489.939400002, 3133224.207899999 4331523.041199997, 3133247.373399999 4331523.9750000015))",
494.011,494.011,3135044.6176999994,4358882.067699999,"POLYGON ((3135064.8313999996 4358865.727799997, 3135018.7498000003 4358884.117899999, 3135024.4034 4358898.407300003, 3135070.485100001 4358880.018299997, 3135064.8313999996 4358865.727799997))",
71.34100000000001,71.34100000000001,2462430.9549,4615822.986599997,"POLYGON ((2462422.0073999986 4615824.9065999985, 2462425.8037 4615830.3112, 2462439.6917999983 4615821.728799999, 2462435.8123000003 4615815.4026999995, 2462422.0073999986 4615824.9065999985))",
60.0,60.0,2486942.4882999994,4603011.1884,"POLYGON ((2486936.5944 4603005.378899999, 2486934.2269 4603011.307800002, 2486948.3823000006 4603016.997900002, 2486950.7498000003 4603011.068899997, 2486936.5944 4603005.378899999))",
272.0,272.0,2468830.0141000003,4607796.1307,"POLYGON ((2468822.553100001 4607789.9070999995, 2468821.1092999987 4607800.0141, 2468837.4750000015 4607802.3543, 2468838.9188 4607792.247299999, 2468822.553100001 4607789.9070999995))",
272.0,272.0,2468832.5856,4607778.4252,"POLYGON ((2468841.3883999996 4607770.659199998, 2468826.2905 4607768.497199997, 2468823.7826999985 4607786.191200003, 2468838.8806999996 4607788.3532000035, 2468841.3883999996 4607770.659199998))",
156.0,156.0,2486946.5363,4603000.447400004,"POLYGON ((2486936.392499998 4603005.298699997, 2486950.5478999987 4603010.988799997, 2486956.6799999997 4602995.5961000025, 2486942.524599999 4602989.906099997, 2486936.392499998 4603005.298699997))",
400.0,400.0,2821962.400699999,4449494.730999999,"POLYGON ((2821955.1427999996 4449511.912900001, 2821980.9756999984 4449494.151500002, 2821969.658500001 4449477.549099997, 2821943.8255999982 4449495.310400002, 2821955.1427999996 4449511.912900001))",
150.0,150.0,2825630.0042000003,4440406.217299998,"POLYGON ((2825626.2624000013 4440419.104099996, 2825635.623300001 4440418.3895, 2825633.7468999997 4440393.336300001, 2825624.3858000003 4440394.038400002, 2825626.2624000013 4440419.104099996))",
264.0,264.0,2412759.2238,4603517.648599997,"POLYGON ((2412772.7223000005 4603550.139399998, 2412778.129999999 4603547.289999999, 2412745.719900001 4603485.153700002, 2412740.3125 4603487.990199998, 2412772.7223000005 4603550.139399998))",
40.0,40.0,3022071.1158999987,4409311.625500001,"POLYGON ((3022065.442499999 4409312.788699999, 3022070.0709000006 4409317.345399998, 3022076.7892999984 4409310.462200001, 3022072.1609000005 4409305.9054000005, 3022065.442499999 4409312.788699999))",
80.0,80.0,3018497.1974,4405865.240699999,"POLYGON ((3018489.2228999995 4405864.988799997, 3018498.7032000013 4405873.1098000035, 3018505.1719999984 4405865.492700003, 3018495.6915999986 4405857.371699996, 3018489.2228999995 4405864.988799997))",
80.0,80.0,3020507.2267999984,4407546.142700002,"POLYGON ((3020499.2509999983 4407545.892300002, 3020508.7344000004 4407554.012599997, 3020515.2025999986 4407546.393200003, 3020505.7192 4407538.2729, 3020499.2509999983 4407545.892300002))",
